ID	label	text
s24:04b6faa3537ba5b46786729a9b22153b	not-threat	:DDDDD Kuolen nauruun..oikeesti!! Mahaan sattuu..auttakaa!
s24:5db73e7aecdf0461f1521491bbbf8735	not-threat	Miten perheväkivalta saadaan loppumaan. Joka kolmas saa turpiinsa ukoltansa säännöllisesti.
s24:b8d3c7e930f66b001bcd164a86b9e15f	not-threat	Kuinka on, oletko jo työpaikka kiusaamisen uhri kun täällä tollasta paskaa kirjottelet? Ei kukaan ota vakavasti tollasta skeidaa, opettele puolustamaan itseäsi verbaaalisesti äläkkä alistu mihin tahansa. Se on juttu joka toimii, ei se että kirjottelet tänne jotain hei mä tapan kaikki skeidaa. Jos oikeesti tuntuu siltä painu lääkäriin. Kortit jotka tulevat käteen elämässä ovat välillä täyttä kakkaa mutta so? Sellasta se elämä on. Ei siihen puukottelut auta.
s24:93aec0fc4a033d73e7ac33364ae66665	not-threat	No irakin lippuako ajattelit heiluttaa vai? Ja kuule pelle,minä olen töissä enkä äänestänyt jotain vitun kepua kuten sinä saatanan maanpetturi!
s24:e8010bd84f69f00f406b3bf3a456bbf2	threat	Onneksi Valkoprojektini sai säästettyä tälläkin kertaa henkeni ja tulen tappamaan joka sivistysmaan ei-Neoconnan. Valhevasemmistoa äänestäneetkin lähtevät täältä Ruotsiin ja muslimeille enemmän kuin Minulle valtionkassasta antaneet sossutädit.  3 miljoonaa Suomeen tätä sakkia jää, ja kyllä LiAnd. kuuluu siihen, kuten SofiO. kanssa. MINÄ SANELEN TE TOTTELETTE SUOMALOISET MAAILMAN MUSLIMEISTA PAHIMMAT!  -The Jässikkä & gloubaali Varjohallitus
s24:5736c0db230f2724f4210f1605ecfc12	not-threat	....suuuuuuuuukkoja...joo-o...pia meen suihguu..luulin,et nyt on tullu otettuu pari liigaa...näen viestit kolmena..heh...mitä mun pitigää kysyy...nii ne päreet...poltix sä päreet siel välis ku jutuxin kk:n kaa?..mis sä sen kaa juttelit,ku se muuttu nii oudox äkkiä..kai se pelkää mua heh...ei se mitää...mä oonki aika paha,jos sen pään otan...en sulle...sua mä rakastan ja haluun..paitsi haluun syödä sut elävänä..niinku oot huomannu..hitsi,et alkaa..hmmmm...ai,lupasit et katsotaan mistä pikkuvillikot saa alkunsa...nyt jänskättäää...miten sun koipi voi??halin ja suukotan sua...kulta omani....
s24:954d7d57770857c3dd6c74e3541280dc	not-threat	Isältäni en ole koskaan penniäkään pyytänyt, vaan omin päin liikkunut maailmalla aivan samalla tavalla kuin kotiseutuni ikätoverit. Kak dela? What's the good word? Etkö fenno vieläkään oke tajunnut, ettei kieliä opi koulussa, vaan elämällä! Lienet elävänä kuollut, omassa surkeudessasi!
s24:5b0a4e67fdb3e90c23ffa25f9e0d7634	threat	Kokoomuslaiset pitäisi viedä saunantaakse ja RATATATATATATAAAAA!!!  Hullut ovat tuhonneet oman maansa kilpailukyvyn ja teollisuuden sekä aiheuttaneet pelkkään ahneuteen perustuvalla politiikallaan suurtyöttömyyden ja alati kasvavan köyhyyden. Siinä näiden rikollisten kuuluisat arvot. Kaikenmaailman törkeistä lahjuksenotoista tuomitut itä huorissa hyppäävät mätäpaiseet mukamas kansaa edustamassa vaikka kuuluisivat vankilaan.
s24:48768de1c3a0e5979c32d6a1b41b1918	not-threat	En ole sanonut ketään pedofiiliksi enkä resuperseeksi.  Kusipäiksi ja maijoiksi kutsun jokaista tälle palstalle hutsuttelevaa ja mielisairaalatasoista tekstiä kirjoittavia, kuten myös uhkailijoita.  Sinua tällä perusteella kutsun kusipääksi ja maijaksi, täsmälleen samalla oikeudella kuin te Pattayan rakkaat kusipäät olette päätynyt kutsumaan minua varsin monella nimellä ja huorittelemaan vaimoani.  Revi siitä 🐒 ja kuole tavallas.
s24:4db26ef88129704c20d6ad960bd2a0a7	not-threat	Haluan  Haluan kuolla. On masennusta ja itsemurha-ajatuksia. En jaksa jokapäiväistä elämää, häpeää siitä että en riitä tällaisena kuin olen, häpeää menneisyyden asioista.
s24:31ac9994f149d92f31604ad09c421dc5	not-threat	sekava ja sokkeloinen kuin musliminaisen vittu.
s24:3e9021bff5b92ebb2b60e2248770b0e0	not-threat	sohtaaja123 kusipää homo  kusipää homo :DDDDDDDDD
s24:3377505f6ba2f0ee21fa648b92a50256	not-threat	oikein komukkakätyreille, että saivat oikein kunnolla turpiin! Oppivathan paskiaiset menemään häiriköimään seuraavalla kerralla. No, eiköhän Putinin leiristä näille makseta kunnon kipurahat? Sieltähän ne menolippu rahatkin tulivat.
s24:53e2a77c8ff08cfb26be791d6bb5a4bc	not-threat	Lauantai on otollista aikaa  Niin supliikkieinoille, sätkäkonehipeille, WT-jyystärikarjuille, bemariapinoille kuin myös räjähtävään kaulupaitaan pukeutuneille suomenruotsalaisille miehille. Mutta minäpä rumana ja kelpaamattomana, pillunsaamattomuuteen tuomittuna ikuisena AT-miehenä otan TÄNÄKIN ILTANA jälleen vehkeen omaan kätöseeni ja alan runkata. RUNK RUNK!! RUNKUTI RUNK!! RUNK RUNK RUNK RUNK!!!! Ahhh tätä ihanuutta.
s24:e988526d94bb222ce187c27c60c5dcc5	not-threat	Minä en nauti pätkääkään tästä helvetistä eli SINKKUUDESTA! Jospa vaikka huomenna kuolisi jo niin ei tarvitsisi kestää.
s24:faa38194fc475e2fe15105ca6d5d0ddc	not-threat	toinen kaatuu, lyö päänsä maahan ja kuolee. Olipa hienoa taas. En siis suosittele. TOSIN käytin itse tuota konstia v*ttuilijoihin yläasteella ja se toimi, loppui päänaukominen.  Niin kauan kun kukaan ei käy sinuun käsiksi, ei taida olla mitään "laillista" keinoa saada heidät lopettamaan. Turpaanmättö voi toimia, mutta siinä on omat riskinsä, muutkin kuin että vastapuoli kuolee.
s24:a2c06a03c36af703722a10d076cfbe0e	not-threat	Pisteytys johtuu siitä, että suomalainen nainen impotentti: ei tiedä mitä haluta eikä tiedä mitä saada. Näin Turkinmies miettiä pitkä aika tupakalla,, tuo nainen olla kuin kuollut lahna lakanalla, hui olkoon! Suomi naisen sielu kuolla, ikävä anta siemen vakoon, kun nainen ei olla paikalla, siitä 1 piste.
s24:eb2ac1aa7ea577ffcb572c81586bf1cb	not-threat	olen 26v hyvänäkone mies Ja käyn pattaylla joka vuosi 3kk ja käytän horkka ja panen paikalisi muija. ENkä pane suomalaisi lehmia hikisia pirule haisevia lehmia. Ja jos joku sano tahikku horaksi musta suomalaiset naiset ne vast huori ovat niile ei tarvi etes maksaa jos on väheki lihasta ja muutama tatska.
s24:33c1438087e481a3d13b5bdd32b8b929	not-threat	ihme paikka tää huuhaa ;)) Syö nyt ihmeessä jotakin,kuolet vielä nälkään oottaessasi,kenties erästä rulesta? ;))
s24:042e7928e48a7dc510db8f2bcff64c73	not-threat	Haluaisin yhä levittää  Reiteni sinulle,vetää sinut päälleni,hyväillä sinun selkääsi ja niskaasi,suudella sinua,varsinkin olla vain sylissäsi,tuntea vartalosi vasten minua
s24:24bd34c3b93ffcf3433ec26734ed2d92	not-threat	Mun pitäisi tappaa itseni.
s24:427994ff7cab50dd39098d371467a6ca	not-threat	PITÄKÄÄ HYVÄNÄNNE TÄÄ KUSIPÄITTEN HOMO PALSTA  MÄ AINAKIN LÖYSIN PALSTAN JOSSA ON AITOJA TOSI KAUNIITA NAISIA JOITA TOLLASET KUSIPÄÄ HOMOT EI TUU KOSKAA SAAMAA JA AINUT PULMA MULLA ON ET KENEN MÄ VALITSEN ITELLENI
s24:45979050e9f66a6022610676c34570e0	not-threat	KUN RAHAAN TAAS TARTTUMAAN. MULLA ON IHAN TOISET ARVOT NÄKÖJÄÄN KUN SULLA.
s24:0fa070fdf2a854bad7c27da64a9147ee	not-threat	GO Orpo ja Niinistö! Saadaan matuja ja Nato Suomeen!!
s24:dafb770a8c6896a1df36e291f49f60a6	not-threat	Huuhtelin Yanmarini vesikanavia vain vesijohtovedellä useita kertoja ja kauan. Jatkoin huuhtelemisia pitkään ja käytin myös moottoria lämpimäksi toistuvasti vaikka ruostehippuja ei enää veden mukana ulos tullutkaan. Lämönvaihtimen asennuksen jälkeen vaihdoin jo pian uudet glykolit eikä ulos tullut ruostetta ja vaihdan uudet muutaman vuoden välein eikä kanavista ole tullut ruostetta ja lauhdutin on toiminut hyvin.
s24:a4cbe5d0facaf8389ccfa6b12868f32b	not-threat	SUPERIDEA: TUOMIOJALAISET JA SIIMESLÄISET SUURVASEMMISTOKSI  KUN SDP HAJOAA MITÄ TODENNÄKÖISIMMIN ENSI KESÄNÄ,NIIN TULEE TUHANNEN TAALAN PAIKKA.TODELLINEN SUURVASEMMISTO SAADAAN,KUN TUOMIOJALAISET JA VASEMMISTOLIITTO PANEVAT VOIMANSA YHTEEN ! SILLOIN KAIKKI TYÖVÄENLIIKKEEN PETTURIT JA PORVARISULAUTUJAT (LIPPOSLAISET JA NYT TULOSSA HEINÄLUOMA-KASVATIT !) PULLAUTETAAN TYÖVÄENLIIKKEESTÄ ULOS,JOIDEN AIKANA JA AVULLA SUURPÄÄOMA ON RIKASTUNUT JA JUHLINUT MEGAMAISESTI VIIMEISEN VUOSIKYMMENEN AIKANA. JA KÖYHÄ TYÖKANSA VAIN KURJISTUNUT.MITÄ MIELTÄ OLETTE, ERKKI JA ROUVA SIIMES ?!!
s24:0eb6d19cbaaadabfe7b9b2f0418cd106	not-threat	miksi olet siis antanut pahan vallan itsesi ryöstää, tuhota ja tappaa?
s24:5dee37501d64b72fa58335f90f950424	not-threat	Moikka ;) voit meilata mulle tohon osoitteeseen jtp_71@luukku.com
s24:0a5c9a2aa310195280c6c5665144e035	not-threat	vedä lättyyn sitä urpoa ja kysy sen jälkeen et tuleeko ne vedet ja lähteekö ne sähköt häh ?!?!? väkivalta lopettaa VITTUILUN.
s24:9d57a28cd3e69cb8c01a7b5110af3622	not-threat	kyllä hyvin,että tuollainen käytös loukkaa.Sama myös,jos ukon on pakko vahdata joka helvetin elokuva,ku vaan tietää että siinä on pimuja ilkosillaan...:/  Minun exäni oli ihan naishullu...ei ajatellut mitään muuta kuin naisia,ja kehtasi imutella ilmaan,ku näki jonkun neidin minihamosessa kadulla.Voi että,jos olisin ollut tälläinen silloin,ku olen nyt,niin olisin lyönyt sen äijän tajuttomaks! :/
s24:a1ceb8b7925a134a6f16004e31eafe46	not-threat	että lapsille käy jotain... tai että TAAS sairastun.
s24:205ecf8ef3d90477c6338e259da869c7	not-threat	https://www.mol.fi/m/REDACTED/lu/index.jsp  tuolla puhutaan lukio-opinnoista vain nuorille tarkoitettuina. Ja opiskelun tulee olla päätoimista.  Ja toisaalta puhutaan ammattitutkintoon johtavasta koulutuksesta. Ilmeisesti se pätee muuten paitsi tuo nuorten lukio.  Kysypä taas TE-toimistosta. Mutta eikö aikuiset opiskele lukio-opintoja iltapuhteina koulunpenkillä istuen.
s24:2e143834bfb734bc67cb4e8123a0bfd4	not-threat	Hägglund haluaa läskit kaasukammioihin.
s24:2c1fcf8e1823832d4bdad585383c02ef	not-threat	Suomi24 kotisivulle  tuli mainoksia, vaikka on mainosten esto päällä. Tietosuojaraportti ilmoitti yhtenään estäneensä double clickejä, (mitä ne on?).Kun mainosta klikkasi, tuli ruutu, jossa muun muassa luki Flash media player, mikä piru se on? Mainokset häipyi ainakin toistaiseksi, kun käynnistin koneen uudelleen.
s24:ca3a2df33f156f8f5a8c99c8df19a750	threat	minä raiskaan sinut arpalahti siinä on perseeseen vedon tahti ota suunnaksi olli arpalahti huhuhuhuhuhu vääääääääk iiiiiiiiiiik
s24:329da5bdf8ac03ff692de3d544eba9e1	not-threat	Jos mä tapan..  itseni, niin se on itsemurha. Jos mä ammun haulikolla itseäni jalkaan, niin onko se tapon yritys tai jotain muuta kivaa....... joutuuko siitä oikeuteen ja saa sakon ja mahdollisesti pääsee kakkua syömään johonkin tiilirakennukseen.
s24:ce9b70eff4a08e1a08e85c78f46b059c	not-threat	kannata paljoa popsia nitä pillereitä jos ei ole varma! Eikun kengän kärjet kohti terveyskeskusta.
s24:60987c41f9f9f8ffbfe153137d428611	not-threat	Jiwe sano sua ei saa vetää viiksestä 5-0:) Mä lupasin olla sulle kiltti,höh ainahan mä oon...  Jiwe kerjää nenäänsä. Mul on kalavelat maksamatta sille,mä lyön sitä särjellä läsiin. No en lyö,sano terkkuja sille kun näet sen,mä tiedän että näette.. Sulle kans oikein hyvää Joulua. Murinat wex, kun oot täällä suomessa:)
s24:0589345b6f283f3347a9c084d8557bd0	not-threat	....on vetää kuula kalloon!
s24:4686d75309f7c074c83499bf4eeddd1b	not-threat	Kiipees Jane puuhun, ni tuun hakee sut alas.´:)
s24:867a9ee5892201e23d6fdf919d041857	not-threat	Hätätila uhrit julkisuutta  HÄTÄTILA JULKISUUTA TV LEHDISTÖ  POLISI APUA!!!!APUA!!!LAPSET RYÖTETÄÄN KOTOA!!!  PERÄTÖN SOS TOIMINTA!!!
s24:b5cb0bc1f2c0fd25946ecf098d1abf54	threat	Saatanan arpalahti tämäkin on sun syytä perkeleen akentti moven lahtari hotun vimo runkkari karirun pomppeli homppeli hyi mut ai elin tänne niin nylkytän sut henkiltä
s24:e1a319363efcfab444cf1924b28edcb7	threat	Uusnatseille kuula kalloon vaan.
s24:a25d1ca8a4f33543b1e19aeb872c9414	not-threat	hakata sut miksi helevetissä? eihän tuossa oo mitää järkeä!pyytää sua tapaamiseen ja haluu hakata sut. oonkohan mä liian vanha ku en ymmärrä.
s24:510f40106030f6c31f2f1fd2b602106f	threat	Minun tehtäväni ainakin on valloittaa Moskova ja kuohita julkisesti Punaisella torilla tsaari Vladimir Putin.  Sitten tulen polttamaan tiltutalon.  Ilolla tartun näihin mukaviin tehtäviin!  Haluaisitko ryssä tietää vielä jotakin lisää? :-D  Tyhmä pikku puppelikasakka koettaa taas käydä kybersotaa naurattamalla meidät hengiltä umpityperillä jutuillaan :)
s24:d523dbf43e8a30d51eccb91bc8957ea3	not-threat	ootsä joku vitus sakemanni sitte,ku ei yhtään näytä hävettävän suomalaisten töppäily!!!!!!!!!!!ei kyllä yhtään nauratakkaan ettei sen puoleen!
s24:b2f60a5b81262d84a69bf9ad5e9c2274	not-threat	Toivottovasti murhauttaja Putin pian kuolee. Pääsee rssän kom h:vettiin varmasti.
s24:e20871e17fc5d1de39bcbf83ba1be6ef	not-threat	Totta turisit.  Hoitajat voivat olla väärässä. UH:n mukaan lähtivät mielellään lihallisuuteen langenneet ja saarnaviran menettäneet. Skinnari, Rapp, Saarenpää.  Siksi pitää ottaa ajan kanssa selvää ettei tee omakohtaisia hätäisiä päätöksiä totuutena huutelemaan. Voihan sitä sanoa miten asia on mutta ei tarvitse lähtemään mustamaalaamaan kumpaakaan osapuolta. Annetaan kaikille mahdollisuus palata sovintoon.  Vantaan johtokunta on tapauksessa Vantaa pidättänyt syytetyn. Syytetyn "asianajaja" on varma oikeasta olemisesta.  Voihan vääryyttä olla kummallakin puolella pidätettävässä ja pidättäjässä. (Näin 70 luvulla).
s24:4d7822b69b2a90157da2f690e32affe0	not-threat	sinultako sain  ...yksinäiset illat, sadat kyynelvirrat... painajaiset yössä,pelko katsoa toista silmiin. Olitko se sinä,joka nimeäni huusi? Olitko se sinä,joka maahan hakkasi? Vai kuvittelinko minä sen kivun ja nöyryytyksen? Lennä jo pois rakas, lennä ylemmäs, jätä minut tähän makamaan... Kerään kaikki sirpaleet ja liitän uudestaan.
s24:d926e8b5c5900587649914f2584eccbf	not-threat	"Abortti ei rikos 26.3.2014 15:09 Tiedätkö mitä, äitisi on tehnyt elämäsi mittaisen virheen, ettei aikoinaan abortoinut sinua siellä jossakin.:DDDDDDDDD"  "olet HULLU 18.3.2014 14:57 Älyäisit nyt jo vetää ittes kiikkuun täältä nillittämästä laillisesta abortista, jotka eivät sulle kuulu, eivätkä näy, vitun hullu, mielisairas!!!!!"  "vitun ääliölle 18.3.2014 14:53 Tappaisitko ittesi täältä nillittämästä aborteista, jotka eivät ole sun juttujasi."  "Helvettiin joudut 18.3.2014 15:00 Mene kiikkuun, sinähän kuvittelet sairaassa mielessäsi pääseväsi taivaaseen Jumalan sihteeriksi noilla sairailla luulotautisilla jutuillasi."  "läträä ittes hirteen 18.3.2014 15:29 Sinä et ole normaalia nähnytkään, kun peilikuvaasi kattelet, meeppä kattoon, niin näet epänormaalin ällötyksen, jonka joutais abortoida pois täältä inisemästä hulluuksiaan manian voimin."  "Abortoidaan hänet:) 18.3.2014 13:16 Olen kanssasi aivan samaa mieltä tuosta yhdestä...."  "Kristityn Rukous 7.3.2014 13:15 Voihan se meteroriittikin tipahtaa sun päähäs, kun istust siellä terassilla kiskomassa kaljaa. Näin toivottavasti käy."
s24:001d5b0fa178df4da0bb6816f799576b	not-threat	Kun uros on kerran oppinut "tavoille", niin ei se niistä luovu. Olet sietänyt käytöstä jo kauan ja koira on jo vanha. Etkö jaksaisi vielä muutamaa vuotta?  Yksi vaihtoehto on leikata narttu.
s24:e69cc7050f871d21d69c732aba0d0d83	not-threat	Ainahan me jotain pientä huulta heitetään ja vaihdetaan pitkiä katseita hymyn kera. Tää ihminen ei kyllä mun vinkkejä kaipaa sillä kaikki on niin näkyvää...
s24:e9ace8c2a43839235958b1f052a5e704	not-threat	AIVAN SAMAA MIELTÄ VARSINKIN TÄMÄN KULTTUURISIHTEERIN PEIKASTA. NIIIIN JA KIRPPUTORIHOMMILAHAN SITÄ JO PÄRJÄÄ, MUTTA SILLOIN SE PITÄIS HOITAA KYLLÄ OMALLA AJALLA
s24:84b9dbd5559023c0b79e2f2c55505c28	not-threat	Millä tavalla äitisi murskasi unessa munasarjasi?
s24:724e1b4a696218b8d0280d667378e6b6	not-threat	Toi se nimenomaan on se suurin ongelma. Eli ei ole riittävästi pieniä asuntoja, kun rakentamisessa suositaan jatkuvasti isoja kämppiä. Täällä kun totta kai heti rasistit ovat riemuissaan huutamassa sitä miten musta mies saa heti kämpän ja suomalainen valkonaama ei, niin kyse on siitä, että esim. somaleilla on monesti isot perheet ja hakusessa isot kämpät. Kyllä niitä on. Mutta ei yksiötä hakeva somali mitään kämppää hetkessä saa. Ihan yhtä vaikeaa se on kenelle tahansa. Pieniä kämppiä ei vaan yksinkertaisesti ole tarpeeksi.
s24:70fe022e972ea47084068422f07d881a	not-threat	Sä haluut...  Sä haluut satuttaa sä saat mut itkemään  Mä takias teen mitä vaan vaikka naurat mulle vaan  Oon ehkä pelle,narris sun karrelle poltat syämeni mun  Sä selkääni heität tikarin kylmää vettä niskaan nakkaat  Oot peluri,julmureista pahin mutta ihana kuitenkin  Sä haluut satuttaa sä saat nut itkemään
s24:13fc98faef0315252d5143835e36117e	not-threat	Niin! Se aika on meiltä jo ohi mennyt, kun nuorena kuolee tulee kaunis ruumis.
s24:4c87be0119dbca93a2fad81b1d8fcee1	not-threat	Tarmo Manni alias Honkajoki jousipyssyineen ja ikiliikkujan kehittäjänänä. No se oli roolihahmo. Sotakirjallisuudesta en löydä mainintaa ko. miestyypistä. Porukka hoitaa. Tämäkin tanssija TV-Tähti Toivola musta mies provokaattori. Hänkö kannustaa suomea ja suomen itsenäisyyttä? Erosi kirkosta. Nähdäänkö vielä tv:ssä! Päässä ihottumaa, onko tauti? Oikea suomen puolustaja. Toinen musta mies vietiin ambulanssilla linnan jatkoilta, oli Halosen kutsuman Huussi&Käymälän ry:n johtohenkilön avopuoliso. Kaikkea porukkaa sitä linnaan kutsutaankin. Tämä tumma mies huuteli koko ajan käsiraudoissa: minä tulen takaisin ja tapan sinut! Hei haloo!
s24:03535dc0eafd3119497007e867e86a37	not-threat	Vittu paska Silvan kuoli hyvä toivottavasti kitui ihan vitun kauan saatanan MOLOPÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄ!!!!!!!!!!!!!!!
s24:46c4fed1708d724e88056357f9532d1d	not-threat	kokematta, kun teinityttönä kuolee! Pakkomielle se on!
s24:b0139cf69f4b70d627ae58ecc5fae938	not-threat	Bilal Philips: Tappakaa homot!  Muslimi Bilal Philips siis vaatii, että homot täytyy tappaa. Mitä tähän sanovat vaikka somalit? Onko hyväksyttävää tappaa ihmisiä?
s24:574314596c8df634a0a9101b3d90b341	not-threat	Mä tiedän miten ne saa laitat bensaa niihi tarroihi sitte sytytät ja laitat bensatankkiin tulitikun nii sitte ne lähtee ja siin samal sä kuolet
s24:f0a4d0a31646d4764a78f4a83fec2dd4	not-threat	pitäs nuile huorile ja homoile tehä oma mamusivu niin jättäsit normi ihmisten asiat rauhaan, ei ajattele ko perseellään, ei sitä kuinka paljon suomalaisilta lypsetään rahaa nuile paskapäile, tuoki hippiaikanen hutsu höpisee huumeissa mitä sattuu hymiöineen.
s24:bc80ea3c44e4339738056c807d1c54f8	not-threat	Kaikki keikat olleet loppuunmyytyjä...varmaan junttiluusereita ja Holopaisvihaajia vituttaa.  Hei kateelliset luuserit - voiko vitutukseen kuolla, hahaha!
s24:04e1ffa45e182f015029e0539d6e41a0	not-threat	Jaha?? Milloin oli sitten viime tapaus? Eihän kielestä kerro mitään... Ja lisäksi, mitä hittoa teitä vaivaa?? Joku kuolee ja heti käytte kimppuun. Kusipäät.
s24:26245f4dd63463102cc94234222008a9	not-threat	KGB-vakoojat kuolee  Arne Treholt makaa koomassa. Stig Wennerström heitti veivinsä. Lennart Merelläkin oli KGB-yhteyksiä, vaikka hän ei koskaan myynyt isänmaataan kuten nämä muut luopiot, vaan isänmaan etu häntä johdatti.  Hyvältä siis näyttää, jatkumona seuraavat ennemmin tai myöhemmin Halonen, Erkko ja Heinäluoma.  Kyllä kuolema lopulta ihmiskunnan näistä paholaisista päästää. Onneksi.
s24:ce73cf66a63a4bac27a3e1d962fec2a1	threat	SINÄ VITTU OLET YKS SAATANAN TALIAIVO!SULLA TÄYTYY OLLA KUSTA PÄÄSSÄ KUN ET NÄE KUNNOLLA!..TTU TEKIS MIELI VETÄÄ SUT KÖLIN ALTA JA PAUKKAA TURPAAN!
s24:ee82064c88a30af7b610d7a1be390cfa	not-threat	miehen tutkimukset  Onko muilla miehillä tutkittu kiveksiä kuinka tarkkaan lapsettomuushoidoissa. Mulle tehtiin vaan siemennestetesti, mutta kiveksiä ei tutkittu oikeestaan mitenkään. Jotenkin olisi kiva tietää löytyykö sieltä esim. ultralla ihan selkeätä syytä.? Miten teillä muilla?
s24:ee7fbdb85af1db572daff0072d625553	not-threat	Se ei minua niin huolestuta että naisiamme ja tyttäriämme raiskaataan mutta se että kaljat varastetaan...
s24:57cd3d344b922daa11cf5f31aaf2a208	threat	on noille paskoille liian helppo. Niitä pitäisi kiduttaa kuten nekin ovat kiduttaneet viattomia uhrejaan
s24:24d3172609b12bd28f172fc4e5ac0384	not-threat	Vaatisi johtoon jämerän, rauhalisen ja esiintymiskykyisen henkilön. Nyt näin ei ole.
s24:c3ac82eec3b5e4af88ac1b748d3fe81a	not-threat	Huonolla itsetunnolla varustetut , yleensä lihavat, rumat ja nyhveröt, jopa vanhat ämmät/äijät alentuu erlintasopakolaisten astinlaudaksi Suomeen.
s24:243889a981c1511e7d0ad8c081a0be0a	not-threat	Ei kannata mitään purematta niellä, voi tukehtua siihen.
s24:4a5fb4c6daaf82fb63f521fa61a6b08e	not-threat	tehkää itsemurha.
s24:e08c53f7a62ece27e236fa92ea963cf0	not-threat	uskotaan jotta musta turpasi vitut taa!
s24:eca2d7da1e0695708b4442b63dabb18f	not-threat	Älä punikki jauha paskaa! NL sopi sodan aloittamisesta Saksan kanssa ja miehitti sen jälkeen osan Puolasta, Baltian maat ja hyökkäsi Suomea vastaan!  Kuulut näköjään myös siihen punikkiryhmittymään, joiden mielestä kaikki sakasalaiset olivat natseja. Hyvä hyvä! Vitun tollo!
s24:eab2ecb539e08d6dc744dd8ff2bc7476	not-threat	osaa muuta ku loisia ja raiskata.
s24:0860de07cb03de3fd8484743ed9f39cb	not-threat	eI KAI TÄSSÄ MIKÄÄN HAISE TUNTUU VAAN OLEVAN PULAA NOISTA SIIVOOJISTA MEINAAN ISOMMISSAKIN FIRMOISSA
s24:2987eb0c3994cdae6c8ea3c6cc46174b	not-threat	KIERTÄKÄÄ RANUAN ST1 KAUKAA. EPÄLUOTETTAVA PAISTI OMISTAJA? LUPAA NIILLÄ VITUN TANKKAUSPASSEILLA ATERIAN! EIKÄ TOTEUTA LUPAUKSIAAN!!!
