ID	label	text
s24:0778db5613352fa633741a402ed745fd	not-identity_attack	Nimenomaan!  Ja jos on mulkku poliisi, niin hän ei määräkään "tilapäistä ajokieltoa" vaan ajokielto määrätään vasta oikeudessa ja oiekudenkäyntiä poliisi koittaa tietenkin lykätä kaikin keinoin....  Et siis tiennyt että se "tilapäinen ajokielto" lasketaan mukaan kun määrtään oikeudessa se "lopullinen ajokielto"
s24:4660614127edadeb7461f2e7baa62263	not-identity_attack	Pummit hirteen!
s24:5865956cb0bc81e7489ba1103644ea7b	not-identity_attack	Ote edeltä - burn outin l. stressiperäisen uupumuksen määrityksestä, on ihan kuten PS:n Lindström avoimesti kertoo omakohtaisestikin - syyt ja seuraamukset, eli eivät ole pelkästään nämä jotka sairaus tuo esille vaan on kokonaiskuva asiassa. >>> "Pitkään jatkunut ponnistelu sietokyvyn ylittävää kuormitusta vastaan alkaa vähitellen näkyä myös ruumiillisina oireina: sydän takoo levossakin kuin juoksulenkillä, rinnassa tuntuu muljahduksia, mahaan koskee, niskat ovat jumissa ja päässä tuntuu puristava panta. Kyse ei aina ole vain oireista, vaan tutkimukset ovat osoittaneet pitkäaikaisen stressin liittyvän lisääntyneeseen riskiin saada jokin elimellinen sairaus. >>>Sellainen on esimerkiksi valtimonkovettumatauti tai metabolinen oireyhtymä eli kohonnut verenpaine, keskivartalolihavuus ja diabetes."-//-....  JK. Mutta miten sitten kun henkilöllä on työtä liian vähän, tai ei ollenkaan - ja tuntemukset ovat samat kuin uupumuksessa "burn out" tai jo masennusvaiheessa - tai pahemmissa tapauksissa vieläkin vakavammat, - mutta asiaa hoidetaan "sanktiomalla" ja rankaisemalla työnhakijaa TE-keskusten kautta tai taloudellisissa vaikeuksissa ja toimeen tulonsa kanssa kamppailevia! Ja jos ihminen "pääsee" kuntien tk.n psykiatriselle klinikalle tai rohkenee mennä ja pyytää lähetteen, asiaa käsitelläänkin joissain tapauksissa hoidollisten toimenpiteiden sijaan henkilöön liittyen hänen työnhaun eli työllistymisen kautta eikä niin että nähtäisiin hoitavan tahon eli lääkärin tms. kanssa että työnhakua ei olla tekemässä enää tässä vaiheessa vaan haetaan apua pahaan oloon, psyykkisiin oireisiin ja ongelmiin !  Tässä kokemuspohjaa Helsingin terveysviraston psykiatrisen klinikan eli ent. "mielenterveystoimiston" toiminnan käytännöistä - ainakin yhden sellaisen toiminnasta vuosien takaa! (Em. asiantuntija lääkärinä erittäin lääke-orientoitunut ja lääkefirmojen konsultti Anne Hiltunen ja kollegansa kuten esimies nainen Kurkela jne.).
s24:4ffd60ca9b92f0e872a63f3cceaabcde	identity_attack	Onko jotain vialla kun turvapaikanhakija syyllistyy heti tulomaassaan raskaaseen rikokseen? Onko jotain vialla Suomessa kun viranomaiset ja matukiimaiset koittavat salata ja painaa villasella? Onko afgaani turvapaikan hakijoilla mielenvikaisuus yleistä kun ei osata olla lainkaan ihmisiksi? Onko päättäjillä aikomus luovuttaa Suomi muslimineekereille ja rättipääislamisteille?
s24:7c4d48832f97cb392bb3d87a6463c464	not-identity_attack	joo hyva yleistaaa tollasia juttuja turkkilaisista! mun aiti on ihan poliiisi laitoksella toissa ja eikohan ne oo muutki jotka niita raiskauksia tekkee ku pelkat turkkilaiset taalla jkl:ssa...??? eikohan sielta listoilta loydy muutama pahempikin tapaus ihan suomalaisen aikaann saannoksena! arsyttaa tollanen rasismi! ja turkki on ihan ok loma paikka ei siella tarvii pelata pitaa vaan olla jarkee paassa eika ihan kannissa.
s24:3597049b191b89177d309cb8b1149879	not-identity_attack	Tuollaisista en ole kuullutkaan.  Suomalaisteinit ovat maailman fiksuimpia.  Suurin osa käy rippikoulunkin. Monet lukion ja loput suorittavat ammattitutkinnon.  He tulevat pärjäämään työelämssä ja näin pystyvät taas antamaan elatusta ym. vähävaraisillle ja vammaisille. Ilmeisesti myös pakolaosille.
s24:0a290312d2844311716bf0be0fc6e9d4	not-identity_attack	Pitää tehdä selväksi, että kiusaamista ei saa olla. Valitettavasti uskonnot pitävät yllä kiusaamistraditiota sortamalla esimerkiksi lesboja ja homoja.
s24:a593ca83dfdfae89cff79b0ffab8e55e	identity_attack	Naisesta tulee huora vain miehen johdosta ja mikäs se mies sitten on..huoripukki..ja silläkö ei muka ole mitään väliä..huh huh..Minkä sovinistisian kirjoituksia.Miehet ovat aina kaksinaismoralisteja...ikuisesti aamen.  Vai ikä...yök missä tuollaisia metsäläisiä vielä kasvaa...hyi olkoon.Herra varjele tuollaisilta asennevammaisilta....
s24:77ca516c91843ec970d58cefac05170c	identity_attack	Vanhapoika sexth näkyy kiusallisen paljon levan kiinnostunut minusta... Annan kyllä arvoa homojenkin kiinnostukselle, sillä hekin pitävät minun kaltaisissta komeista miehistä.........  Palstan puuma-äämät ovat kiusallisempia tyrkkyjä....esim. naiset tuneva seilori ei varmastikaan lähde Lappiin puremaa porojen munat pilallle.. Kuvottaa jo ajatuskin että Petteri pinajuono olisi eunukki virolaiset hippihörhötkin gemsut ja muut kutsuvat Suomalaisia poroiksi :(  http://www.youtube.com/watch?v=nLOocsBl4gw
s24:2d2ef17ff13341c4c613d55570f065dd	identity_attack	Dogmatikos luulee itsestään liikoja. Nyt hän kuvittelee olevansa tämän palstan moderaattori. Täällä on minun tietääkseni sana vapaa, muillekin kuin liberaali homottajille.
s24:dc71c6154e00537d591df1a1e799d2e9	not-identity_attack	Ja kun homma kusee kintuillenne, Siperian mammutit ovat hoaxia. Hekoheko teitä.
s24:577a5f24a4f28194326c3895c1e7706b	not-identity_attack	ole niin itseriittoinen, että tulee ihan omillaan toimeen, - kyllä miusta ainakin on kiva saada olla tarpeellinenkin, toivottu, tms.  Sitäpaitsi, - toivon että lapsenlapseni tykkäävät minusta ihan minuna, ei vain karkkien toivossa ja - vuoksi..toivon todella että se kiljaisu MUMMIIII! tulee aitona kiintymyksen osoituksena ja ilman taka-ajatuksia....
s24:d300480e6737c1649aac79e060b84fa4	not-identity_attack	Pizzeriassa Sjoella  Tiistaina liekö vegepizzalla ollut tummanainen. Kaunis kasvoiltaan ja vartaloltaan juuri yhtä syötävä;) Onneksi sinunlaisia hyvän pilkkeen omaavia on vielä miesten ilona!! Mustat pökät ja valkoinen paita.
s24:840be4820b78436523a8ae9f4ee04928	not-identity_attack	Ehkä, jos häneen tutustuisi. Äly, huumorintaju, fiksuus jne tekee vaikutuksen myös. Myönnän kuitenkin, että jos hän haisisi hieltä, pierulta ja hampaat löyhkäisivät, niin sitten en.
s24:5c93d2036d4c1cc8a7dac401f24ab76e	not-identity_attack	Itse käytän sanoja ämmä, narttu, bitch sukupuolineutraalisti.  Moni heteromies ottaa tosin nokkiinsa kun iso homomies näyttää kaapin paikan.
s24:638ad964b733d8c23aa490860e16369a	identity_attack	Kusessa olisimme islamistien kanssa ilman USA,ja.
s24:3be45656262d35adc14aed2bb6e5e2f4	not-identity_attack	pervot.
s24:1eaa9d4727621d09d555f0473437537c	not-identity_attack	Heippa DT! Taas se sama kirjoitusvirhe käytät sitten nikkiä Daavidintähti, usko.vainen, totta.tuossa.osa, jolaladi-jolaladi-duuuuu, lesbonpesbon tai jotain muuta lukuisista nikeistäsi. :D
s24:fc3c091ca5831be54867082d933769de	not-identity_attack	Missä miehet ratsastaa siellä lampaat ei voi laiduntaa. HYVÄ POJAT NÄYTTÄKÄÄ NIILLE MISTÄ SUOMALSISET ON TEHTY!!!!!!!!!!
s24:db875495eb19c7376bc46ea5885a0755	not-identity_attack	Mitävittua Venäjä tekee vieraalla maalla? Menisivät kotiinsa. Myös Krimiltä. Sisällissota tuosta tulee ennen pitkää ja koko Venäjä hajoaa. Putin ei voi peittää nälänhätää sotimalla ja murhauttamalla ihmisiä, kuten Litvinenkon.
s24:db1a65dfc65615feb53a944e23bbbe21	identity_attack	Sossu työllistyy!  Hygieniakin handussa: http://www.niggerman/REDACTED/o036_JPG.htm  Hanki parilla dollarilla Somalian kansalaisuus ja hae turvapaikkaa Suomesta. Ihana uusi elämäsi sossutätien hellässä hoivassa voi alkaa. http://www.youtube.com/watch?v=RX-kwYmq_8U  Ugabuga haluaa suomeen: http://www.youtube.com/watch?v=8Y9a687EMRU  RussianToday/Halla-Aho http://www.youtube.com/watch?v=30SSbpq-o_A&feature=channel
s24:58d1293531f1f9d1cf9efedc69560715	not-identity_attack	Helvetin kaunis, kaunis, ihan nätti, ok, ei kovin nätti, aika ruma, ruma, helvetin ruma  Nuo ovat tasoa helvetin ruma. Eli ei kaikki rumat ole yhtä rumia.  Totta kyllä, että monesti sanotaan rumaksi, vaikka oikeasti tarkoittaa, että ei ole nätti.
s24:9c7f890d3201ae5e2868d0388b96f96d	not-identity_attack	Mestistä/tsekkiä/Frasmannia2/lätkät.  AC Sparta Praha-FC Baník Ostrava (tulosarvio 2:0) 64 % 21 % 15% K:1.47. 2.67 MANCHESTER UTD (ENG) 2.65 BARCELONA (ESP) CS Sedan Ardennes-Racing Club de Lens (Tulosarvio 1:2 )24 % 28 % 48 % K:2.40. B ETHNIKI Kreikka. Hieno 1.22 kerroin. Atromitos Peristeri-Kalamata FC(Tulosarvio 2:0)59 % 24 % 18 % 1 ja svenskamammaa. Őrgryte IS-IF Brommapojkarna (tulosarvio 0:2) 12 % 19 % 69 % K:2.55. Djurgärdens IF FF-GAIS Göteborg (Tulosarvio 1:2)24 % 28 % 49 % K:2.87 Ja namupala huonolla. BSC Young Boys Bern-FC Vaduz(Tulosarvio 3:0)75 % 17 % 09 % (Tähän dumpataan rahaa ja sitten itketään.) Mm-lätkää. 1.55 UNITED STATES 6.50 FINLAND pakko yhtee flipariin tolla kertoimella. Pienellä.Vitun centtu, nappas pois jenkit. Olkaa hyvä jos jotai löytyy. Peli "onnea. "
s24:9d77d732d20d0cffc2e020a2fb4886d3	identity_attack	Kyllä pimpin nuuhkiminen ja nuoleminen kuuluu tapoihini mutta teidän oikeistopuppeleiden tapoihin se ei kuulu vaan miten on haisteletteko toistenne ylileveitä kalanhajuisia p-reikiänne siellä peräkamarissa?!
s24:ecb0ffe87274da205369c33ee7e0e351	not-identity_attack	Varmaan lesbokulttuuvi on sen mielestä pavas.
s24:74d788b0b065a1054eb670bd8e2ae048	not-identity_attack	eipä vielä koskaan 34 vuoden kokemuksella ole puntaroitu. On ajettu vähän joka puolella EU ; ta ja koskaan ei ole poliisi pysäyttänyt meitä.
s24:c05bb76d1d0b308443e3e742616b1c47	not-identity_attack	Narttu 400 EUR Uros 450 EUR narttu 650 EUR  mut en mä laske niitä mitenkään huonommiksikaan vaikka ovat selkeästi halvempia mitä täällä keskiverto.
s24:12367a95db666b611a274dbf20e75323	not-identity_attack	Päivi Räsänen on äärimmäisen  takapajuinen ihminen.Antaa homojen olla homoja.Alkion kehityksessä muutoksia kromosomeissa saaneita ihmisiä ei tarvitsisi uskonnon perusteella syrjiä. Nainen on luovan ajattelun menettänyt ja uskomuksensa aivopesemä rasisti. Erittäin julmaa kirjoitella kirjoja aiheesta ja tuomita pientä ihmisvähemmistöä omien harhaisten uskomusten perusteella. Tämä lyhyt ja pieni elämä on myös oltava onnellinen niille jotka ovat erinlaisia valtavirrasta ja syntyneet sellaiseksi kun ovat.  Ja maailma on täynnä tutkimustietoa siitä että homous ei ole opittu tapa vaan jo alkiossa tapahtuneita muutoksia.Yhdysvalloissa aikoinaan tehtiin karmeita ihmiskokeita sähköllä ja kaikella mahdollisilla keinoilla jotta "mielenhäiriö" saataisiin korjattua. Eikö nämäkään tosiasiat yhtään liikuta mitään ajatuksia lääkäri Räsäsen ajatusmaailmassa. Taas nähdään tässä uskomusten valtava joukkovoima jotka tekevät ihmisistä aivokuolleita ja omaan ajatteluun kykenemättömiä .
s24:f8c40f750ae3a8fa079a41bee0a5a3ca	identity_attack	HS on äärimmäisen rikkaiden suomenruotsalaisten homoseksuaalien johtama lehti ellette sattuneet tietämään. Homotus ja homologiikka leimaa kaikkea HS:n uutistoimintaa ja poliittista manipulaatiota. HS ei ole oikea sanomalehti. Se on poliittisen manipulaation ja sairaan valehtelun äärimmäisen rikas madiavaikuttaja. HS määrää Suomessa aivan kaiken. Siksi Suomi on paska maa.
s24:5cf77d981b8911ad7cae0286843cf776	identity_attack	Totta on, että vähemmistönä ollaan oltu varmaan koko foorumin olemassaolon ajan. Jakuten aloittaja totesi, homoudessa on tulevaisuus. Toivon, että kun 20-30 vuoden päästä ihminen laskeutuu Marsin pinnalle ovat nämä urhoot kokeneita homomiehiä ja julistavat uuden planeetan homojen planeetaksi. Tulevaisuudessa Mars asutetaan 100% homoilla ja kuten aloittaja meinasi, tarvittaessa joitain valioyksilö naisia säilytetään steriilikopeissa. Joka tapauksessa yriteään päästä heteroudesta eroon mahdollisimman pian maapallon pelastamiseksi. Käsittääkseni homot eivät myöskään ole kovin sotaisaa kansaa.
s24:001629bba71536729fc30ecef4b0de9b	not-identity_attack	Kumpaakin! Ruuassa on niin paljon säilöntäaineita nykyään ja se vetää testosteronitason alas nykypäivän miehillä. Tukka ei millään kasva, äänikin niillä on kimeä ja heikko on lihaskunto. Katsos joskus kun mustamaija tulee sua vastaan liikenteessä, ratissa istuu yleensä huonoryhtinen pulipää! Sitten on se muotiasia!! On makeeta näiden kaljujen mielestä näyttää kuin joltain kaltoinkohdetulta punavangilta Suomen sisällissodasta. Tämä on mun selitys asialle!
s24:df8dd941795b83ac54ca6a500b8d90f8	identity_attack	Suomalainen nainen on poispilattu  Suomalainen nainen on poispilattu..joopa joo on oppinut liian hyvälle ja yh:oona sit viettää loppuelämänsä tiedän miten chateissa liikkuu 40+ porukkaa joka saa sit olla yksin (toki löytää pariks viikoks "elämänsärakkauden") NÄIN ON!
s24:b6cfb9a94307c1e6d6d7a05b6e249728	not-identity_attack	400 % tuotto ei voi olla väärässä. Jos saat kusetuksista vähemmän ala epäillä 10 € pitää muuttua 4000 € vuodessa, jos kate ei ole tuota luokkaa kyseessä on kusetus. 10 = 4000 20 = 8000 200 = 500.000.000,00 et nyt tulee rahaa
s24:cbd4b70deae76051f524b1891a799d1e	not-identity_attack	fuckifuu on raivossaan jotenkin säälittävä. Hän tarjoaa tuomiota maanpetoksesta tai peräti kuolemantuomiota kristityille. Todellisuus on ajat sitten karannut fuckifuulta. Mutta minkäs sille sitten voi, jos viha sumentaa järjen.
s24:7f71fa33c857e025980edca76e85071a	identity_attack	Hienoa sitten kun "arvojohtaja" on homoseksualismiin sairastunut ihminen
s24:8461a4e2ebbfb5db8cdcf6c1aedca2b7	identity_attack	nyt? ei taida olla apua merijalkaväestä tai muista homoista
s24:08efa0cce92a7941f84037ac827fab63	not-identity_attack	Koko Soini loikkareilla on armoton pudotus, sille ei voi mitään. Äänstäjät ovat koko touhusta v--neet. !
s24:84f2bc4b31facf1bffbd3ec9a2a96e2f	not-identity_attack	...Hyvä päättää poltatko vai et! 5.3 2141 kirjoitin ketjuun "ulos röökille" näin:  "Ja jos olisi mahdollista, laittaisin lasin kiinni, mutta sitten savu kulkeutuu käytävään. Isäni ei anna polttaa sisällä ja pidän tarkasti huolen ettei mitään jää parvekkeelle kytemään mitään. Talvisin partsilla on matto mutta se on niin paksu että tarvii bensavalelun ennen kun tuleen syttyisi. Itse koetan olla ärsyttämäti naapureita tupakoinnillani, nojaa tupakka kädessä mahdollisimman ulos ja puhallan savut kauas. Talvisin se ei kyllä kulkeudu niin paljon kuin kesäisin. Jokaisen tavat kunniaan, tupakoitsijoita ei saa syrjiä. Jokaisella nautintonsa ja ne pitää vain kestää. "  Ihan oikeasti, ei tämä ole oikea palsta lapsille ja jos sinulla on jotain muita ongelmia, niin teet itsesi vain naurettavaksi. Onko Ikäneito muuten toinen nickisi?
s24:ee31dc8e0b66d2c5f948e67208c993cb	not-identity_attack	tiedätkö edes mitä fasisti teki 1930-luvulla? Jos vertaat Halosen vastustajaa fasistiin, olet pahasti eksynyt ihmispoloinen.
s24:2b3f965389cb0aeac7a32255b9da3e19	identity_attack	Onneksi kuitenkin kristikansa omistaa aivot. Jossain musumaassa vastaavassa tilanteessa veri virtaisi ja autot ja talot palaisivat. Kristityt Suomessa eivät tunne mitään tarvetta käyttäytyä kuin koraanikoirat.
s24:03d58ec348f239a09f9de465bcb40f50	not-identity_attack	On kyllä kaunis pariskunta. Molemmat tosi kauniita!
s24:7d3081096aa588f8f07099dd83f7c8b1	not-identity_attack	Nousiko oikein kuola suuhun kun ajattelit pakanoiden iankaikkista tuskaa ja vaivaa?  Sairas.
s24:cc4a594d7d5cf4c97777795a5a0f3a18	identity_attack	Eikös se itkunainen perinne ollut Karjalasta, tultiin siis itkemään vaikka palkalla kun haudsttiin?  Nyt se perinne on taas täällä, vanhat naiset itkevt kun pakolaiskulli karkoitetaan takaisin kotimaahansa.
s24:e8e37e3dfe6a629689049f2c714a363f	identity_attack	Normaali tapaus vuosien varrelta:  "Onko suomenruotsalaiset NÄIN TYHMIÄ?"  Jos palomies ei tule sanomaan tulipalon uhatessa, komma pois nu, ruotsiksi niin suomenruotsalaiset eivät osaa poistua palavasta talostakaan?  (Vrt. kun poliisi puhui möykkääville nuorille vain suomea ja nämö vaativat saman ruotsiksi)  Kommentit:  valitettava tosiasia tämä on, pisatuloksissa kävi ilmi että hurrit ovat lähes yhtä typeriä kuin afrikkalaiset. kun taas suomalaiset ovat maailman parhaita.  Kyllä ovat. Suomenruotsalaisella logiikalla 5% vähemmistön ei tarvitse osata maan pääkieltä, mutta loppujen 95 prosentin pitää kyllä osata ruotsia.  Suomenruotsalainen menee ihan hämilleen kun näkee poliisiauton, jossa lukee "POLIISI". Pitkään miettii ja ihmettelee, että mikä kumma tuo oikein on. Sitten keksii kiertää auton toiselle puolella ja tajuaa, että ahaa, sehän onkin "POLIS" !!!
s24:fcb378895f069db4f35d587c49d25811	not-identity_attack	Sinänsä mainiota että suomi rämpi 1992 ihan suossa koko naa , mutta oli kuitenkin varaa ostella hornetit.......nyt samat laulut , joku vitun hetemäki pyytää säästämään miljardin 2 , ainakin seuraavaan 4 vuoteen ja taas riittää kuitenkin peltiputkiin 10 miljardia , tu kun teitä pidetään pöhköinä , isot pojat pitää yllä tätä sota shouta , jotta näitä kiimaputkia hankitaan suu kuolassa ( us / venäjä) juuri nyt samat kumppanit lisänny vettä myllyyn kun ilmoittivat että ohjuksi tehdään lisää , ja 3 taulapää pelottelee pelkureita iranissa , äijällä pelkkiä pahvirullia joissa , muoviämpäri kanuunana, no lottokansa saa uskoa tähänkin tarinaan. Seuraavan hallituksen kädet sidottu jo kättelyssä 4 vuodeksi kun valtiovallan hahmot käskee säästämään miljardeja , aivan sama kun valittais 150 keilapalloa tonne 2024 asti.
s24:5bcb5e88df460852568dcd981fd05ed3	identity_attack	Oulun on pilanneet lestat ja muut selkiinpuukottajat!
s24:08811c2d2f8ebccf05126c1e97efbcb7	identity_attack	Suomalaiset orjuutetaan, muut shoppailee, raiskaa ja loisii.  Kaksi sadasta matusta on töissä. 98% lorvii!  http://raimoilaskivi/REDACTED/ta-ei-hantaa
s24:6b519efaeb7f0f50dbb430c1ff3c1640	identity_attack	Suomessa saa jatkuvasti kuunnella uhkailuja mamuil  Siis mamut uhkailee viattomia ihmisiä koska ne luulee että niillä on valta suomen yli.
s24:e03dc2e96af5716eeb286917a1719546	not-identity_attack	Surullista. Tapahtui vuosia sitten. Kaksi homoa tappoivat itsensä kaatopaikalla johdettuaan autonsa pakokaasut sisätilaan. Kissat on helppo lopettaa pakokaasulla, mutta. Että sellaista totuutta tosielämästä. Älkää homot ja lesbot tehkö samaa...
s24:40119c7688d4e976f133063886f781e2	not-identity_attack	Mielestäni teit oikean päätöksen. Ei se kuulu terkkarille.  Minä itse jouduin aikoinaan kuulusteluihin koulussa kun minun epäiltiin harrastelevan jotain seksuaalista koulun WC-tiloissa, mutta ei tiedetty mitä.  Minut lähetettiin kasvatuslaitokseenkin, kun psykologi vääristeli minun sanomisiani. Kasvatuslaitos lähetti minut viikon päästä takaisin kouluun, jonka jälkeen urputus loppui.  Silloin tietysti oli voimassa kehotuskieltokin, käytännössä se tarkoitti ettei homoseksuaalisuudesta puhuttu. Ei varmuuden vuoksi puhuttu muustakaan seksuaalisuudesta.  Tunne vihollisesi: http://ethesis.helsi/REDACTED/seksuaal.pdf
s24:2f693a8b2cdfb519d1305a5d8031e711	identity_attack	Tiltun kannattaisi olla tarkempi siitä mitä käkättimeensä nappailee :)  Imbesilli ryssä :-D
s24:f4ae16ddc759743bf2e6ed96c5baf51c	not-identity_attack	Oot kyllä uskomattoman sekaisin oleva uskovainen. Itse ainakin tykkään kokeneista naisista enkä mistään neitsyistä. Ja niistä hiljaisista hissukka-kaunottarista saa kyllä kuorittua esiin todellisia narttuja 8) - jokainen nainen kun tykkää syvästi seksistä, kunhan uskaltaa heittäytyä. Katsos kun rakastavia naisia löytyy ihan niistä kokeneistakin. Ihanan itsevarmoja naisia, eikä mitään miesten alistamia uskovaisia.  Nauti sinäkin elämästäsi!
s24:2023ee9ea822e3fbd3a5f4c232433d0e	not-identity_attack	Mitä tarkoittaa "mene takaisin Viroon". Sofi on syntynyt Suomessa ja asunut täällä koko ikänsä, isä on suomalainen, äiti virolainen.
s24:1ec5013aa8bcf595f3633835d5f53dad	not-identity_attack	Stalinistit on erillissuomalaisia eivätkä voi ymmärtää mitään. Saavat elää oikeiden suomalaisten armosta.  Mutta viedään saunan taakse jos on tarvetta siihen.
s24:3741019ea23b0ad76be1a6e70b883a91	not-identity_attack	siitäs saitte muka rokkarit rasistiääliöt!!! hahhahhahaaaaaa!!! lippu hihaan vaan...
s24:3d599db7858c7c759bdb7f2118abdd45	not-identity_attack	siks just ois tässä vähintä, mitä voi kantasuomalaisena duunarina tehdä, on vääntää hämärän laskeuduttua sille tontille kovanaamaisen duunarin haisevat köntsät.
s24:b0c1172dd1f54108d669db1c48297518	not-identity_attack	On kalju ja karski, ympäriinsä tatuoitu ja vankilassa asuva.
s24:556408717e00f904881de4b49769f1af	not-identity_attack	läppäri on? Johan se tulevaisuustyöryhmän yhteydessä piti tulla selväksi. Sillähän oikein leuhkittiin PS-lehdessä, "kuinka puheenjohtajalla oli kannettava tietokone, jonka uumenista tietoa heijastettiin taululle"  Vittu mitä pässejä vennamolaiset on, saatana! Muu Suomi oli käyttänyt kannettavia tietokoneita ja videotykkejä jo yli vuosikymmenen ennen kuin persupörröt tajus, mistä on kyse. Ja menivät vielä oikeen lehdessään mainostamaan jälkeenjääneisyyttään ko. jutulla!
s24:29d6163f1c60e73dca16b7db207fc6cb	not-identity_attack	Taas yksi minäminä-persu yleistämässä itseään kaikkiin muihin.  Meidän perheessä laitetaan akka hakemaan isälle viinat. Kun isä alkaa juomaan viinaa heiteään ämmä kakaroineen pihalle.
s24:cfd40a3892e63daf48c1b066ac82901f	identity_attack	Täyttä pelleilyä!  Karkkipapereiden vaihtaminen ym. naurettavat toimet kertovat juuri olennaisen siitä mihin maamme on ajautunut, ollaan pers pystyssä ottamassa hyysättäväksi kaikenmaailman elintasopakolaiset ja muutetaan iätajat toisin olleita vilpittömiä asioita heidän takiaan. Maassa maan tavalla! Ei Suomalaisiakaan voi vaatia jossain Afrikassa kohdeltavan kuten he haluaisivat. Jos jossain afrikkalaisessa makeisessa pällistelee valkoinen mies, niin mitäpä luulette, vaihdetaanko kääre jos valitat että sinua on rasistisesti loukattu? Herätkää jo prkl! Veteraanimme taistelivat varmaankin henkensä edestä jotta nyt saataisiin palvoa vähemmistöjä ja nuolla eu:n sääntöjä!
