ID	label	text
s24:906e0f89c6d037cf9d93a22166652c22	not-severe_toxicity	Pillu, perse, kyrpä/mulkku, tissit/buubsit, pano tms. Kuuluvat sujuvasti sanavalikoimaani myös miesten kanssa jutellessa. Mitä sitä turhia keksimään uusia sanoja.
s24:da375ee50acbbf53f65ad3d91d1d08e2	not-severe_toxicity	Ei helvetti. Ala sinäkin aloittaja rehdisti homostelemaan!! Se on miehekäs valinta!  Vaikka ei ruma mieskään toista rumaa miestä huoli. Selin on naamasta kiinni saatko persettä. Se on Fakta.
s24:27ebae69c63dff8722f2b1200492d93c	not-severe_toxicity	Opettele kirjoittamaan KUSIPÄÄ!!!
s24:468d5a7f34ddefdb578bd5035a8b1c3c	not-severe_toxicity	pyllyreikää nuolen  Aina kun rakkaan naiseni kanssa harrastamme sexiä Eukko pyytää mua nuolemaan sen pyllyreikää. Minäkin tykkään siitä puhdas ryppyreikä on namia. Nuolen sitä ja klittaa välillä ja muija saa ihania väristyksiä... Työnnän kielenkin pyllyyn, aaah... Kannattaa kokeilla, suosittelen todella.
s24:a63c5f3b13d2a93e150ed330617f59da	not-severe_toxicity	Toiminimellähän sinä vastaat veloistasi itse,toisin kuin osakeyhtiö,joka vastaa yhtiön varoilla veloistaan.
s24:2fe854efba7e0449cd96715c23c07d11	not-severe_toxicity	Missä olen niin väittänyt?  Meinaatko itse, että suurimpien läpimurtojen tekijät eivät ole käyneet kouluja?
s24:e5423289869e56c84aaa01c8b3341b04	not-severe_toxicity	Tsahaloo..ostappa lahjaksi sukat 45 egee,,,voihan vittu mikä älynkukkanen. Kenellä eläkeläisellä on varaa maksaa moisia hintoja????ei kellään. Täällä ei ole kuin yksi lahjatavaraliike jossa myydään Tokmannin krääsää ja käpytonttuja hurjaan hintaan ei kiitos.Olihan täällä ennen Miamore laadukkaita Kauko-Idässä tehtyjä juttuja jotka oli Kärkkäisen alelaarista hankittu ja hyväuskoisille #Kunigaskuntalaisille...hah mikä vitsi!!!!!!# kallilla eteenpäin kaupiteltu.Älkää antako krääsänmyyjien kusettaa itseänne.Hankkikaa laatulahjoja laadukkaista nettikaupoista siitä on iloa pitkäksi aikaa toisin kun made In China sohvatyynystä jonka tekodiamantit eivät kestä edes konepesua saatikka elämää.
s24:f975bfe0b8aa2f919a624d42b3a1dd40	not-severe_toxicity	vaikee jättää sellane vitun kaittis
s24:5f833fd7d7c6c9b3f6965a60f3cc495c	not-severe_toxicity	Suomalaiset luulee että joku on kiinnostunut tästä persereikäkansasta täällä kaukaisessa suomessa.JUNTIT hei, te ette kiinnosta ketään. Tällaset lihavat laiskat valittajat. Ketä ne kiinnostaa.Itseään korkeintaan. hahahahahahahahhahahahahhahahahahhahahahahahhahahahhahahahahahha
s24:37b00b146f8eaa7050e407cc3b597de5	not-severe_toxicity	Kosto kusipäälle???  Luokallani on eräs kusipää, joka on aikaisemmin uhkaillut että tappaa minut ja asiasta tehtiin rikosilmoitus. Nyt sitten luokallani oleva kusipää alkoi penkomaan puhelimella jollain ohjelmalla luokkalaisteni tietoja ja osoitteita, minut mukaan lukien ja alkoi luettelemaan ihmisten tietoja ja osoitteita mitä netistä löytyy kaikkien luokkalaisten kuullen. Loukkaako tämä kenenkään yksityisyyttä tai mitään lakia, jos luetellaan ihmisten tietoja muiden kuullen? Kaipaan todellista tietoa en mielipiteitä. Olisi kiva antaa tälle kusipäälle opetus, kyseessä on kuitenkin 16v jätkä.
s24:3463c40596897fc2ea9cc0f445961946	not-severe_toxicity	vittu mitä porukkaa ääsjoella asuu...juntti on juntti vaikka kuinka aiv rehussa kierrättäs...provinssi on järjestetty jo vuosia ennen muuttajia mut pitihän sekin ottaa tähän kun on tunnelikatse,muuten jos traktori pellet sais päättää ei koko vuonna olisi kun tango markkinat ja talvella jari sillanpään keikka siinä muka jääkiekko areenalla...jipikai jee
s24:fe58123b98ad859bd26901e5aa3c9b33	not-severe_toxicity	Köyhän Audikuskin suusta asioita joita juuri itse tekee päivittäin. Tyhmän ylimielistä sakkia... Köyhillähän on juuri kiire eli älä tule sillä rinkelilootallasi kiilaamaan tai perseeseen kiinni niinkuin te pallinaamat aina teette.
s24:d0647eb017405b171be845b8387fc500	severe_toxicity	Miten saatana tämä liittyisi itänaapurin trolleihin? Kyllä saatana täytyy olla tyhmä ihminen jos tuollaista skeidaa kirjoittaa ja onkin päivänselvää että omalla nimellä tuollaista paskaa ei kerta kaikkiaan voi kirjoittaa, sillä kaikki näkisivät heti kuinka tyhmä olet. Nyt piiloudut nikin " Varokaahan" taakse. Haista piiiitkä vittu!
s24:45ba040ebcae08cedee2c197f6cd5f16	not-severe_toxicity	onkin mulkun lutkuttajia vaarista vauvaan..
s24:83bce9104c30280441fcd34e82232ae5	not-severe_toxicity	Vituttaa, niin perkeleesti. Sanonko mikä?
s24:96d59703d3913840669d1c777dcb7031	severe_toxicity	Suvakkien mollaus ei muuta sitä tosiasiaa, että järkkärin tai muiden hakkaamista EI OLE tapahtunut. Ihmeellistä kusihousu sakkia nuo suvakit. Mutta suvakki on tyhmä mikä tyhmä. Odinit ovat sentään miehiä, toisin kuin räkänokat jotka huutaa lasisti, lasisti. (r kun ei osata sanoa)
s24:2a726dd88d143f83e227ec4d8b2c8a1b	severe_toxicity	Hahhahahhhahahhhahahaa vitun paska leipoooooo. Ehkä ois wittu kampiaxeli kannattanu kattooooooooooooooooo.  Eli työnnä paskat pilluun/penikseen/perseeseen/ jos sulla on mitään noista vitun kusipäähomo.  Oma on vitun ongelmas saatana ku ostat paskoja vittu työnnä pilluun se saatanan paska ja osta DERB
s24:fe11e43acc52114158470838d77cef68	not-severe_toxicity	nämä kansallispuku pellethän ei muuta teekkään!!!voi vittu "ei voi vai yleistää"!!!
s24:8a389726d4f58058f09ee5bf7c158cb3	not-severe_toxicity	Eli jos jossain päin maailmaa tapahtuu paskaa niin siihen ei tarvitse ottaa kantaa? Vittu miten hölmö kommentti, saatanan lammas.
s24:f64f11cfa865d0b68db4a59b4e03fe9c	not-severe_toxicity	Ti hietskus klo,1830 voin sua imettää paksulla.
s24:611c2005ad00de9a0cf64be12d535155	not-severe_toxicity	Kiva uutinen ti KSML.  Et JKL yliopiston kasvattipoika muuttaa Turkuun. hieno homma Nyt JKL alkaa kehityksen aika ku on 1 kpl SDP jarruhenkilöitä vähemmän.
s24:7ee9d8c61e2b2ae0d01649d1abe6be15	not-severe_toxicity	ämmän vuoksi. Ei minkään muun.. A-mies.
s24:7313718627d948163183155ec6295bd0	not-severe_toxicity	Minä kutsuin sinua kylähulluksi, jonka jälkeen sinä kutsuit minua vitun kusipääksi ja mulkvistiksi. Sovimme asian ja kävimme minun nähdäkseni täysin asiallisen keskustelun sähköpostitse. Tämän jälkeen sinä sorruit jälleen kutsumaan minua idiootiksi ja nyt vajukiksi, joten minä en kirjoita sinulle sanaakaan. Todellakin on vaikea uskoa, että yksikään Kristuksen seuraaja toimisi tuolla tavoin.
s24:5bdb058227d59357d7a19ad1ce70dbb5	not-severe_toxicity	Teuvo on rakkikoira joka tarvii kusitolpan ja sellaisen puutteessa ottaa apostolit kusitolpakseen. Koirat kuulemma merkkaa reviiriään kuseksimalla.
s24:a372b0f7b1f9076078ca0c1a8be5ccdc	not-severe_toxicity	Haluaisitko vaihtaa konkurssissa omaisuutensa ja perheensäkin menettäneen luottokelvottoman yrittäjän kanssa roolia??  Jotkut perkeleet ovat niin vitun tyhmiä että eivät muista mitä tuolloin tapahtui.  Kuten sinä.
s24:3a7e04a08350be29fbea19c7428f912a	not-severe_toxicity	on sitten mennyt sullakin sekaisin käsitteet. Teini ei ole lapsi. Lapset eivät ole kiimassa, nuoret ovat kiimassa.  Pedofiili on lapsiin sekaantuja. Pedofiili ei sekaannu teinivittuun. Sellainen on pedofiilille liian aikuinen jos tajuat faktat nyt pönttöpetteri.  Terveisiä akallesi.
s24:22d9a0e3a3c12cb241803e41c0f7b52b	severe_toxicity	Siis HYI HELVETTI mikä  Olli on!!! OKSETTAVAAAAAA!! HYI HYI HYI...pyyhki vielä kinttunsa jonku vaatteille!!! Kuset virtas pitkin sänkyä ja lattiaa...hyi saatana mikä POSSU!!!!
s24:8f06b164202503ca39d4eaaeea18b147	not-severe_toxicity	Eldis - Vitusti liikaa Saa ainaki mut itkemää.
s24:7aa0bd043dd0dcddee26f2ec929711b0	not-severe_toxicity	Löysiä vittuja etsivät? Nulppokulleja, peuravittuja. Hirvaskulleja!
s24:46d8bd345ee775ecb927262f346cee21	not-severe_toxicity	Nää SAMAT havainnot Jassun elämenmenosta on kommentoitu täällä joka päivä.
s24:15bf3ed061a24d30ef7b71628173e911	not-severe_toxicity	Haista paska
s24:477cb46b1e1aefa69aad7f2f1568c153	not-severe_toxicity	PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU
s24:d14e7d51d9227ed5fe9f2b181d4cd009	severe_toxicity	et ole minkään arvoinen. olet pelkkä halpa huora. Ämmä joka ei ole uskollinen on pelkkä lehmä, jota ei tarvitse kohdella ihmisenä
s24:ba7b53494a35776401a69efc7bf60c8a	not-severe_toxicity	mikä kymysys. Kuin 13 vuotiaan pojun kysymänä. Osta Lada niin kikkeli kasvaa. Tehoa kiitettävästi ja helppo driftailla ainakin talvella, ainakin kesärenkailla.
s24:20fffbb1bc9a0f7d8d771b59079da0b7	not-severe_toxicity	Mikä VITUN welan verkko? En ole koskaan kuullutkaan.
s24:8f42bd0a2586496a7793afa68dae62f3	severe_toxicity	Haista sinä vit tu saatanan palsta pelle! KYSY, jos uskallat vitu n kanankoipi
s24:3bd5bc9586634f5eec00962e4e132b48	not-severe_toxicity	"Sori jos mä vittuilin."  koska olet ateistikusipää.
s24:6691a0d73d15e2dadb807ba994947a73	not-severe_toxicity	"sulttaanilla"  on niiku menny kusi lippikseen ja lökät niiku pöksyyn. vähän niiku muillakin räppäreillä. räppärit on niiku säälittäviä, kun niiku matkivat mustia!
s24:dcbb6cf2cfb9276ce61d8f778b4804cd	not-severe_toxicity	menehän nyt lypsylle ja runkulle maalaisjuntti
s24:afaf9a9a1b0936ee47a64d91d38dbb55	not-severe_toxicity	Haista Vittu  Fuck You.
s24:c60f783e2636e3676d8b8ba146dcfdfd	not-severe_toxicity	Voi vittu mitä paskaa
s24:367482a1b08ae6676950a2c3219f7375	not-severe_toxicity	Niin ja v*tut viserrä tolloista siittäjistäsi. Mene muiden nuorten pariin ja ala elämään oikeaa elämää! Sielläpä tolliskot ällistelkööt omissa oloissaan. Kunhan vain antavat euroja sinun mopoharrastukseesi.
s24:6d5201417e0e4e28d464a52d64720a60	not-severe_toxicity	miestä, kuka uskoo naisen varmoihin päiviin? Häntä kutsutaan ISÄKSI.
s24:c190df88f4be9396d624f92dd02445e8	not-severe_toxicity	Jos sulle suuseksissä tulee karvoja suuhun ja siksi haluat posliinin, olet suuseksihommassa uusavuton. Kyse on siitä, että haluat olla posliin kanssa siksi, että olet kykenemätön kehittämään omia suuseksitaitojasi niin ettei niitä karvoja tule suuhun. Soisit kumppanillesi itsemääräämisoikeuden omaan alapäähänsä.  Mulle on sama onko kumppanilla luomupuska, trimmattu tai posliini, koska se on hänen itsemääräämisoikeutensa eli annan kaikkien kukkien kukkia. Samoin toivon hänen myös suhtautuvan mun itsemääräämisoikeuteeni onasta alapäästäni. Kyllä mullekin aikoinaan tuli muutama karva suuhun, mutta opettelin suuseksin salot niin ettei sitä tapahdu eli en ollut uusavuttomana tumput suorassa vaatimassa tiettyä alapääulkonäköä.
s24:e3b07f6e4e82d2bfe6c0e4239cceba0a	not-severe_toxicity	Vasurit haaveksivat palestiinalaisesta Palestiinasta ja monirotuisesta Euroopasta. Vitun sekasikiöt.
s24:6c4d97b8ad602f0fb888b08be8d696fc	not-severe_toxicity	vitut kukaan anna narsistin pilata elämääs. narsisti tuhoo lopulta vaan oman elämänsä. rypee omassa onnettomuudessa
s24:37c6d9d5e7648910e93a97bbb89eb832	not-severe_toxicity	Sinunlaisia nimitteliöitä pitäs vetää tunti turpaan.
s24:74bcc2b2ba2ae486363db74689681b27	not-severe_toxicity	MITENKÄHÄN SITTEN SUU PANNAAN, KUN OMA LAPSI ILMOITTAA AIKUISTUESSAAN OLEVANSA HOMO TAI LESBO?JOS JONKUN ALLEKIRJOITTANEEN OMA LAPSI KORJAA SUKUPUOLTAAN?SYYTTÄÄKÖ NÄMÄ VALTUUTETUT SITTEN ITSEÄÄN KASVATTAJINA VAI VYÖRYTTÄVÄTKÖ KAIKEN VASTUUN ORIVEDEN KOULUJEN NISKAAN?MISSÄ ÄIDIN JA ISÄN RAKKAUS?
s24:8be7a0ac3e2cf91ed5c9d07ee4547e29	not-severe_toxicity	Seksi pois nuorilta !
s24:baaf8ff60909cc2594fb341c55ec8175	not-severe_toxicity	ÄÄNESTETÄÄN KAIKKI PERSUU
s24:8874dc6c427eb37b99d6d3b931da50b5	not-severe_toxicity	Nieletkö spermaa,nainen?  Jos olet raskaana sinun pitäisi! Uusimpien tutkimusten mukaan sperman nieleminen ja sitä kautta elimistöön joutuminen edesauttaa hivenaineiden imeytymistä istukkaan ja sitäkautta sikiöön. Sperma sisältää kovin paljon erilaisia alkuaineita,hyvin hyödyllisä sellaisia. tp://fi.wikipedia.org/wiki/Siemenneste Sen on todettu lievittävän jopa naisten masennusta,jos olet vailla spermaa ole ilomielin mukana auttamassa sinua,Suomen neito,hädässä ystävä tutaan. http://www.mtv3.fi/h/REDACTED/de-viihdetta
s24:3765a6f432b715b5f7ae7c0567cd6970	not-severe_toxicity	RÄKÄNOKASTAKI MIES KASVAA MUT EI TYHJÄN NAARAJASTA siis 19.30 ...........Kato Ettei Mää Heti PASKAHOUSUUN KUN MINUT NIÄT!!!!!!!!!
s24:da7929051cc24ec27dac046c7c93498f	not-severe_toxicity	vaik toivon sydämestäni voittoo suomelle ni turpii tulee ainaki 5-1...ja raipe munaa täysin.
s24:db085bf6337ba588e5c8e9b0f3db10a9	not-severe_toxicity	JOO KYLLÄ VÄHÄN AINA SAPETTAA AJAA JONKUN TAULAN PERÄSSÄ , JOKA PYSÄHTYY ODOTTAA NIITÄ VIHREITÄ... AI VITTU MITÄ PORUKKAA. YHEN KERRAN PITI MENNÄ IKKUNAA KOPUTTAA , ET VOISITKO NIINKU PAINAA SITÄ KAASUU...
s24:91536ebc80667c459699cb6389813b1d	not-severe_toxicity	HAISTA ITE !
s24:c41ef760d35c89ed9247ae9ef5dddf27	not-severe_toxicity	Mikä hyvä taidefoorumi?  Olen harrastelija valokuvauksessa ja haluaisin kommentteja kuvistani, koska haluan kehittyä kuvaajana. Olen Aukeaa selaillut ja se tuntuu ainakin hyvin kriittiseltä. Uskaltaako sinne kuvijaan melkolailla aloittelija laittaa??
s24:a9150931f5145f601cfc19b614c49752	not-severe_toxicity	Olen täysin samaa mieltä!! Mielestäni on rumaa oman lapsen vakavat sairas jutut levittä iltapäivä lehdille.. Jos mun äiti olisi tehnyt noin olisin raivoissani! Kaikki missä Sanna pallonaama ontai esiintyy en voi edes kuulla tai katsoa.. Yököttävä ämmä.
s24:4f16a2f2094f6388259107fe3f7a9014	not-severe_toxicity	Tarkoitit siis homopatman ja runkkurobin.
s24:1da0d4bb83474d88c97f5fbd9df4cb12	not-severe_toxicity	Haluuksä nussii mun kans? Tehdään se heti!
s24:67b14ca9b2fb43c5f1ad8ece2ae2b301	not-severe_toxicity	Te kotikökit jatkatte paskaponuanne metanolilla ja voin taata että sanomista tulee.
s24:890ad7595f8368055179689fa30097e2	not-severe_toxicity	Tai sitten sää oot vaan niin vitun tyhmä, että ostat niin kalliita kenkiä!
s24:08bf3a1c9bd3633e8db823573612e344	not-severe_toxicity	Kamajeppejä vartenko treenaat sekä räkänokkaluuseteitta? Vittu hei, heitä spaddu tai tulee lättyyn.
s24:c7a6385ae1631bf12af5a33992f666aa	not-severe_toxicity	Vitun jytkyt! ettekö te ny prkl jo tajua et nää o henkilövaalit niinku presidentinvaalitki eikä puoluevaalit niku eduskuntavaalit....  ei sillä, oon ittekki persu mut Jytky! Jytky! Jytky! joko riittää???
s24:4435ce825fd01a898f07efa24de8bac3	not-severe_toxicity	Ja tuleen.
s24:f0e32cec5d03ba0b0c87682f714f1b74	not-severe_toxicity	Purista perseellä.
s24:2df6a7977e72c2c107250c7e06dc9560	not-severe_toxicity	Kuulehan ämmä, et ole maailman napa, et edes napanöyhtä!  PJtär
s24:95f8403eea7c3f748133da73cf4da2bc	not-severe_toxicity	Niin hullujan täällä asuu. Paperipusiin heiluttelu on selvä tarkoitus pelotella sun lintuja.  Vahdi lintuja ja pidä se hullu ÄMMÄ kurissa.  Linnut ei hääritse ketään.
s24:0768acf2fb538826779a3bcfd6d2a44c	not-severe_toxicity	Haista Lukenut paskas!
s24:8b55b748441ab5cee46d31c9d987e710	not-severe_toxicity	Miksi sitten äänestätte niitä tai jätätte äänestämättä, kyllä sinäkin varmaan tiedät sellaisia ihmisiä jotka aukoo päätään koko ajan tai vittuilee ja sellaisia jotka uskoltaa sanoa paikassa kuin paikassa, niitä täytyy muutama saada sinne, koska paikka on pelle laitos niin myös sinne täytyy saada niitä jotka tuo aivan selvästi esille kuinka pellejä " te ootte".  Tämä on jatkunut liian kauan, Kokoomus ja muut valtapuolueet käyttää sitä aseenaan että keskustellaan ja keskustellaan, eli se ei johda mihinkään, sen ne tietää itsekin, mutta kun on edustaja joka huutelee, että sähän olet saatanan vitun idiootti, tyhmä apina jne.  Kyllähän sieltä pihalle kannetaan, mutta se myös herätää silloin huomiota ja myös huomiota maailmalla jolloin Kataisellekin aletaan nauramaan maailmalla.
s24:46459c74befba3e405233f483ede98a4	not-severe_toxicity	no että jostain aloittais?!?! esim. vuorotellen kuumaa suklaata ja jääpalaa naisen vartalolle! aloitellaan niskasta ja edetään HITAASTI alaspäin ( eihän oo kiire mihinkään !?!?!) huom! klitorista saa kiusata jääpalalla VAIN lyhyen ajan kerrallaan !!! kuuma suklaa kestää pidempään ja MUISTAKAA nuolla ja sormilla levittää naisen JUMALAISTA kiimanestettä OIKEISIIN PAIKKOIHIN tämän tästä ..... HYVÄ TULEE !!
s24:d890cd7ba667870fbbdc0e7ee07034f7	not-severe_toxicity	Olen nyt usean päivän kytännyt suksitehdasta ikkuna auki vapaa-aikoinani havaitakseni häirintää. Eilen kello 20.02 sieltä kuului voimakas "HEP" äänähdys, v***u että v*****a. V***n suksitehtailijat.
s24:bdd91790f121e025343d1c64d1a53f8d	not-severe_toxicity	pillulla lypsämällä paras orkku  http://sexsecretsblo/REDACTED/nal-squeeze/  ja kysymys muille miehille oletko saanut tälläi paremman orgun kuin suulla?
s24:b4d63b8f8f32d75952c1a178d8ec88de	severe_toxicity	Älä homo puolustele homoja. Et kykene homona ajattelemaan asioita omaa persettäsi pidemmälle. Teillä hulluilla ei ole sairaudentuntoa, luulette itsestänne liikoja, vaikka homous on sairaus, vakava sellainen. Homous vääristää mielen ja sairastuttaa niin,että ihminen hyväksyy itsensä normaaliksi. Kyrwät, persereikä ja mulkunkoosta isontelu ja oikeiden tutkimustulosten kiistäminen pyörittää homon arkea ja juhlaa. Eräänlainen oma fantasia heillä. Luulevat olevansa oikeassa.  Homous on kavala tauti ja se on geeneissä, mutta kyllä siihen pitää muutenkin mennä elämä persiilleen.  Kyllä, homojen elämä on mulkku - persereikäkorostunutta. Iso mahkahousuja kiristävä suoninuija saa homouden esiin hurmosmaisesti.
s24:a2cddb3b3058d0889c29c96934b5dc65	not-severe_toxicity	Kusipää
s24:60809a7d19a16c26f4409a2bfe8f87a8	not-severe_toxicity	KARAMBAN KOTIUTUS ON PEEEERSEESTÄ!!!!! DOKUMENTTEJA ON LÄHETETTY PILVIN PIMEIN JOKA KERTA !!! AINA JOKU PYYTÄÄ LISÄÄ JA OLETKO SITÄ JA SITÄ LÄHETTÄNYT CATTI KYSYY: PERKKKKELLLE MINÄ OLEN JO KAIKKI LÄHETTÄNYT. TÄSTÄ LÄHIN PELAAN HOPA.COM ,SIELTÄ OLEN KOTIUTUKSENI SAANUT ASIANMUKAISEST 3:ssa VUOROKAUDESSA. KARAMBALLA MENEE 2 VK ja SITTEN TAAS PYYFETÄÄN UUSIA DOKUMENTTEJA. OMALTA TILILTÄ KUN TALLENTAA JA SE ON AINOA TILI MIHINKÄ NE MAKSAVAT, ILMOITTAVAT PELAAJILLE SÄÄNNÖISSÄ. MIKÄ VIIITTTUUU SEN KOTIUTTAMISEN TEKEE KARAMBALLA NIIN HELVETTTTIIIIN VAIKEAKSI. KUUUUSETTAVAT PELAAJIA ;EI MUUUTA. MENKÄÄ PELAMAAN HOPALLE;SAMAT VOITOT JA PELIT JA KAIKKI PELAA ASIALLISESTI !!!!
