ID	text	majority	agreement	annotator1	annotator2	annotator3
s24:5736c0db230f2724f4210f1605ecfc12	....suuuuuuuuukkoja...joo-o...pia meen suihguu..luulin,et nyt on tullu otettuu pari liigaa...näen viestit kolmena..heh...mitä mun pitigää kysyy...nii ne päreet...poltix sä päreet siel välis ku jutuxin kk:n kaa?..mis sä sen kaa juttelit,ku se muuttu nii oudox äkkiä..kai se pelkää mua heh...ei se mitää...mä oonki aika paha,jos sen pään otan...en sulle...sua mä rakastan ja haluun..paitsi haluun syödä sut elävänä..niinku oot huomannu..hitsi,et alkaa..hmmmm...ai,lupasit et katsotaan mistä pikkuvillikot saa alkunsa...nyt jänskättäää...miten sun koipi voi??halin ja suukotan sua...kulta omani....	not-threat	1.0	not-threat	not-threat	not-threat
s24:954d7d57770857c3dd6c74e3541280dc	Isältäni en ole koskaan penniäkään pyytänyt, vaan omin päin liikkunut maailmalla aivan samalla tavalla kuin kotiseutuni ikätoverit. Kak dela? What's the good word? Etkö fenno vieläkään oke tajunnut, ettei kieliä opi koulussa, vaan elämällä! Lienet elävänä kuollut, omassa surkeudessasi!	not-threat	1.0	not-threat	not-threat	not-threat
s24:5b0a4e67fdb3e90c23ffa25f9e0d7634	Kokoomuslaiset pitäisi viedä saunantaakse ja RATATATATATATAAAAA!!!  Hullut ovat tuhonneet oman maansa kilpailukyvyn ja teollisuuden sekä aiheuttaneet pelkkään ahneuteen perustuvalla politiikallaan suurtyöttömyyden ja alati kasvavan köyhyyden. Siinä näiden rikollisten kuuluisat arvot. Kaikenmaailman törkeistä lahjuksenotoista tuomitut itä huorissa hyppäävät mätäpaiseet mukamas kansaa edustamassa vaikka kuuluisivat vankilaan.	threat	0.6666666666666666	threat	threat	unsure
s24:48768de1c3a0e5979c32d6a1b41b1918	En ole sanonut ketään pedofiiliksi enkä resuperseeksi.  Kusipäiksi ja maijoiksi kutsun jokaista tälle palstalle hutsuttelevaa ja mielisairaalatasoista tekstiä kirjoittavia, kuten myös uhkailijoita.  Sinua tällä perusteella kutsun kusipääksi ja maijaksi, täsmälleen samalla oikeudella kuin te Pattayan rakkaat kusipäät olette päätynyt kutsumaan minua varsin monella nimellä ja huorittelemaan vaimoani.  Revi siitä 🐒 ja kuole tavallas.	not-threat	1.0	not-threat	not-threat	not-threat
s24:4db26ef88129704c20d6ad960bd2a0a7	Haluan  Haluan kuolla. On masennusta ja itsemurha-ajatuksia. En jaksa jokapäiväistä elämää, häpeää siitä että en riitä tällaisena kuin olen, häpeää menneisyyden asioista.	not-threat	1.0	not-threat	not-threat	not-threat
s24:31ac9994f149d92f31604ad09c421dc5	sekava ja sokkeloinen kuin musliminaisen vittu.	not-threat	1.0	not-threat	not-threat	not-threat
s24:3e9021bff5b92ebb2b60e2248770b0e0	sohtaaja123 kusipää homo  kusipää homo :DDDDDDDDD	not-threat	1.0	not-threat	not-threat	not-threat
s24:3377505f6ba2f0ee21fa648b92a50256	oikein komukkakätyreille, että saivat oikein kunnolla turpiin! Oppivathan paskiaiset menemään häiriköimään seuraavalla kerralla. No, eiköhän Putinin leiristä näille makseta kunnon kipurahat? Sieltähän ne menolippu rahatkin tulivat.	not-threat	1.0	not-threat	not-threat	not-threat
s24:53e2a77c8ff08cfb26be791d6bb5a4bc	Lauantai on otollista aikaa  Niin supliikkieinoille, sätkäkonehipeille, WT-jyystärikarjuille, bemariapinoille kuin myös räjähtävään kaulupaitaan pukeutuneille suomenruotsalaisille miehille. Mutta minäpä rumana ja kelpaamattomana, pillunsaamattomuuteen tuomittuna ikuisena AT-miehenä otan TÄNÄKIN ILTANA jälleen vehkeen omaan kätöseeni ja alan runkata. RUNK RUNK!! RUNKUTI RUNK!! RUNK RUNK RUNK RUNK!!!! Ahhh tätä ihanuutta.	not-threat	1.0	not-threat	not-threat	not-threat
s24:e988526d94bb222ce187c27c60c5dcc5	Minä en nauti pätkääkään tästä helvetistä eli SINKKUUDESTA! Jospa vaikka huomenna kuolisi jo niin ei tarvitsisi kestää.	not-threat	1.0	not-threat	not-threat	not-threat
s24:faa38194fc475e2fe15105ca6d5d0ddc	toinen kaatuu, lyö päänsä maahan ja kuolee. Olipa hienoa taas. En siis suosittele. TOSIN käytin itse tuota konstia v*ttuilijoihin yläasteella ja se toimi, loppui päänaukominen.  Niin kauan kun kukaan ei käy sinuun käsiksi, ei taida olla mitään "laillista" keinoa saada heidät lopettamaan. Turpaanmättö voi toimia, mutta siinä on omat riskinsä, muutkin kuin että vastapuoli kuolee.	not-threat	1.0	not-threat	not-threat	not-threat
s24:a2c06a03c36af703722a10d076cfbe0e	Pisteytys johtuu siitä, että suomalainen nainen impotentti: ei tiedä mitä haluta eikä tiedä mitä saada. Näin Turkinmies miettiä pitkä aika tupakalla,, tuo nainen olla kuin kuollut lahna lakanalla, hui olkoon! Suomi naisen sielu kuolla, ikävä anta siemen vakoon, kun nainen ei olla paikalla, siitä 1 piste.	not-threat	1.0	not-threat	not-threat	not-threat
s24:eb2ac1aa7ea577ffcb572c81586bf1cb	olen 26v hyvänäkone mies Ja käyn pattaylla joka vuosi 3kk ja käytän horkka ja panen paikalisi muija. ENkä pane suomalaisi lehmia hikisia pirule haisevia lehmia. Ja jos joku sano tahikku horaksi musta suomalaiset naiset ne vast huori ovat niile ei tarvi etes maksaa jos on väheki lihasta ja muutama tatska.	not-threat	1.0	not-threat	not-threat	not-threat
s24:cd2fed18cf5e8b2c161c63a2643eba40	KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä  KynttiläKynttiläKynt/REDACTED/tiläKynttilä	not-threat	0.6666666666666666	not-threat	REJECT	not-threat
s24:33c1438087e481a3d13b5bdd32b8b929	ihme paikka tää huuhaa ;)) Syö nyt ihmeessä jotakin,kuolet vielä nälkään oottaessasi,kenties erästä rulesta? ;))	not-threat	1.0	not-threat	not-threat	not-threat
s24:042e7928e48a7dc510db8f2bcff64c73	Haluaisin yhä levittää  Reiteni sinulle,vetää sinut päälleni,hyväillä sinun selkääsi ja niskaasi,suudella sinua,varsinkin olla vain sylissäsi,tuntea vartalosi vasten minua	not-threat	1.0	not-threat	not-threat	not-threat
s24:24bd34c3b93ffcf3433ec26734ed2d92	Mun pitäisi tappaa itseni.	not-threat	1.0	not-threat	not-threat	not-threat
s24:427994ff7cab50dd39098d371467a6ca	PITÄKÄÄ HYVÄNÄNNE TÄÄ KUSIPÄITTEN HOMO PALSTA  MÄ AINAKIN LÖYSIN PALSTAN JOSSA ON AITOJA TOSI KAUNIITA NAISIA JOITA TOLLASET KUSIPÄÄ HOMOT EI TUU KOSKAA SAAMAA JA AINUT PULMA MULLA ON ET KENEN MÄ VALITSEN ITELLENI	not-threat	1.0	not-threat	not-threat	not-threat
s24:45979050e9f66a6022610676c34570e0	KUN RAHAAN TAAS TARTTUMAAN. MULLA ON IHAN TOISET ARVOT NÄKÖJÄÄN KUN SULLA.	not-threat	1.0	not-threat	not-threat	not-threat
s24:0fa070fdf2a854bad7c27da64a9147ee	GO Orpo ja Niinistö! Saadaan matuja ja Nato Suomeen!!	not-threat	1.0	not-threat	not-threat	not-threat
s24:dafb770a8c6896a1df36e291f49f60a6	Huuhtelin Yanmarini vesikanavia vain vesijohtovedellä useita kertoja ja kauan. Jatkoin huuhtelemisia pitkään ja käytin myös moottoria lämpimäksi toistuvasti vaikka ruostehippuja ei enää veden mukana ulos tullutkaan. Lämönvaihtimen asennuksen jälkeen vaihdoin jo pian uudet glykolit eikä ulos tullut ruostetta ja vaihdan uudet muutaman vuoden välein eikä kanavista ole tullut ruostetta ja lauhdutin on toiminut hyvin.	not-threat	1.0	not-threat	not-threat	not-threat
s24:a4cbe5d0facaf8389ccfa6b12868f32b	SUPERIDEA: TUOMIOJALAISET JA SIIMESLÄISET SUURVASEMMISTOKSI  KUN SDP HAJOAA MITÄ TODENNÄKÖISIMMIN ENSI KESÄNÄ,NIIN TULEE TUHANNEN TAALAN PAIKKA.TODELLINEN SUURVASEMMISTO SAADAAN,KUN TUOMIOJALAISET JA VASEMMISTOLIITTO PANEVAT VOIMANSA YHTEEN ! SILLOIN KAIKKI TYÖVÄENLIIKKEEN PETTURIT JA PORVARISULAUTUJAT (LIPPOSLAISET JA NYT TULOSSA HEINÄLUOMA-KASVATIT !) PULLAUTETAAN TYÖVÄENLIIKKEESTÄ ULOS,JOIDEN AIKANA JA AVULLA SUURPÄÄOMA ON RIKASTUNUT JA JUHLINUT MEGAMAISESTI VIIMEISEN VUOSIKYMMENEN AIKANA. JA KÖYHÄ TYÖKANSA VAIN KURJISTUNUT.MITÄ MIELTÄ OLETTE, ERKKI JA ROUVA SIIMES ?!!	not-threat	1.0	not-threat	not-threat	not-threat
s24:0eb6d19cbaaadabfe7b9b2f0418cd106	miksi olet siis antanut pahan vallan itsesi ryöstää, tuhota ja tappaa?	not-threat	1.0	not-threat	not-threat	not-threat
s24:5dee37501d64b72fa58335f90f950424	Moikka ;) voit meilata mulle tohon osoitteeseen jtp_71@luukku.com	not-threat	1.0	not-threat	not-threat	not-threat
s24:0a5c9a2aa310195280c6c5665144e035	vedä lättyyn sitä urpoa ja kysy sen jälkeen et tuleeko ne vedet ja lähteekö ne sähköt häh ?!?!? väkivalta lopettaa VITTUILUN.	threat	0.6666666666666666	threat	threat	not-threat
s24:a1cd4f5e9c4260f869e8e8175ad3e7b7	Se on AINA TERRORITEKO, kun muslimi hyppii kantasuomalaisen "silmille". Menkööt aivopestyt taliaivot kulttuureineen omille mailleen. Sipilän "hallitus" Risikoineen on täyttä SONTAA. ps. "Terroristia ammutaan päähän eikä jalkaan".	not-threat	0.3333333333333333	not-threat	threat	unsure
s24:9d57a28cd3e69cb8c01a7b5110af3622	kyllä hyvin,että tuollainen käytös loukkaa.Sama myös,jos ukon on pakko vahdata joka helvetin elokuva,ku vaan tietää että siinä on pimuja ilkosillaan...:/  Minun exäni oli ihan naishullu...ei ajatellut mitään muuta kuin naisia,ja kehtasi imutella ilmaan,ku näki jonkun neidin minihamosessa kadulla.Voi että,jos olisin ollut tälläinen silloin,ku olen nyt,niin olisin lyönyt sen äijän tajuttomaks! :/	not-threat	0.6666666666666666	not-threat	threat	not-threat
s24:a1ceb8b7925a134a6f16004e31eafe46	että lapsille käy jotain... tai että TAAS sairastun.	not-threat	1.0	not-threat	not-threat	not-threat
s24:205ecf8ef3d90477c6338e259da869c7	https://www.mol.fi/m/REDACTED/lu/index.jsp  tuolla puhutaan lukio-opinnoista vain nuorille tarkoitettuina. Ja opiskelun tulee olla päätoimista.  Ja toisaalta puhutaan ammattitutkintoon johtavasta koulutuksesta. Ilmeisesti se pätee muuten paitsi tuo nuorten lukio.  Kysypä taas TE-toimistosta. Mutta eikö aikuiset opiskele lukio-opintoja iltapuhteina koulunpenkillä istuen.	not-threat	1.0	not-threat	not-threat	not-threat
s24:2e143834bfb734bc67cb4e8123a0bfd4	Hägglund haluaa läskit kaasukammioihin.	not-threat	0.6666666666666666	not-threat	threat	not-threat
s24:2c1fcf8e1823832d4bdad585383c02ef	Suomi24 kotisivulle  tuli mainoksia, vaikka on mainosten esto päällä. Tietosuojaraportti ilmoitti yhtenään estäneensä double clickejä, (mitä ne on?).Kun mainosta klikkasi, tuli ruutu, jossa muun muassa luki Flash media player, mikä piru se on? Mainokset häipyi ainakin toistaiseksi, kun käynnistin koneen uudelleen.	not-threat	1.0	not-threat	not-threat	not-threat
s24:44b569d00ba4202088bc1b2c2e280096	RAKASTAN SINUA HANNUUÙUYUUU  TAPAN ITTENI KO SIET HALVA MINUA!!!!!!++ MIE TAPAN ITTENI KUULIKS?!?!?!?!??!?!?!	unsure	0.6666666666666666	unsure	not-threat	unsure
s24:ca3a2df33f156f8f5a8c99c8df19a750	minä raiskaan sinut arpalahti siinä on perseeseen vedon tahti ota suunnaksi olli arpalahti huhuhuhuhuhu vääääääääk iiiiiiiiiiik	threat	1.0	threat	threat	threat
s24:329da5bdf8ac03ff692de3d544eba9e1	Jos mä tapan..  itseni, niin se on itsemurha. Jos mä ammun haulikolla itseäni jalkaan, niin onko se tapon yritys tai jotain muuta kivaa....... joutuuko siitä oikeuteen ja saa sakon ja mahdollisesti pääsee kakkua syömään johonkin tiilirakennukseen.	not-threat	1.0	not-threat	not-threat	not-threat
s24:ce9b70eff4a08e1a08e85c78f46b059c	kannata paljoa popsia nitä pillereitä jos ei ole varma! Eikun kengän kärjet kohti terveyskeskusta.	not-threat	1.0	not-threat	not-threat	not-threat
s24:60987c41f9f9f8ffbfe153137d428611	Jiwe sano sua ei saa vetää viiksestä 5-0:) Mä lupasin olla sulle kiltti,höh ainahan mä oon...  Jiwe kerjää nenäänsä. Mul on kalavelat maksamatta sille,mä lyön sitä särjellä läsiin. No en lyö,sano terkkuja sille kun näet sen,mä tiedän että näette.. Sulle kans oikein hyvää Joulua. Murinat wex, kun oot täällä suomessa:)	not-threat	1.0	not-threat	not-threat	not-threat
s24:0589345b6f283f3347a9c084d8557bd0	....on vetää kuula kalloon!	not-threat	1.0	not-threat	not-threat	not-threat
s24:4686d75309f7c074c83499bf4eeddd1b	Kiipees Jane puuhun, ni tuun hakee sut alas.´:)	not-threat	1.0	not-threat	not-threat	not-threat
s24:867a9ee5892201e23d6fdf919d041857	Hätätila uhrit julkisuutta  HÄTÄTILA JULKISUUTA TV LEHDISTÖ  POLISI APUA!!!!APUA!!!LAPSET RYÖTETÄÄN KOTOA!!!  PERÄTÖN SOS TOIMINTA!!!	not-threat	1.0	not-threat	not-threat	not-threat
s24:b5cb0bc1f2c0fd25946ecf098d1abf54	Saatanan arpalahti tämäkin on sun syytä perkeleen akentti moven lahtari hotun vimo runkkari karirun pomppeli homppeli hyi mut ai elin tänne niin nylkytän sut henkiltä	threat	1.0	threat	threat	threat
s24:e1a319363efcfab444cf1924b28edcb7	Uusnatseille kuula kalloon vaan.	threat	1.0	threat	threat	threat
s24:a7b61ce986e449d1883bcfdc191905a9	Oishan se siistiä herä aamulla , ja lukea teksti TV:stä , että nyt on tullu semmonen turma, et kaikki homot on kuolleet. Ois aika siisti meininki, jos vielä tapettu , niin ois ansaittu kohtalo.  Ei kukaan seksuaalisti kieroutunut ansaitse elää, oli hän homo tai pedofiili samassa kastissa molemmat.  Homo panee persereikään, ja lutkuttaa kullia, pedofiili vaan tekee sen, ja alistaa kaiken.  "isi miksi isi laitaa pippelin isin pyllynreikään!" Äiti , etkö voi auttaa? Et voi, isi ja koko kansakunta päätti, että homoseksuaakinen irstailu on cool !  Nyt kunnon sodoma homot nuolemaan lesbojen vittuja, ja lesbot kyrvän imuun!	not-threat	0.6666666666666666	threat	not-threat	not-threat
s24:a25d1ca8a4f33543b1e19aeb872c9414	hakata sut miksi helevetissä? eihän tuossa oo mitää järkeä!pyytää sua tapaamiseen ja haluu hakata sut. oonkohan mä liian vanha ku en ymmärrä.	not-threat	1.0	not-threat	not-threat	not-threat
s24:510f40106030f6c31f2f1fd2b602106f	Minun tehtäväni ainakin on valloittaa Moskova ja kuohita julkisesti Punaisella torilla tsaari Vladimir Putin.  Sitten tulen polttamaan tiltutalon.  Ilolla tartun näihin mukaviin tehtäviin!  Haluaisitko ryssä tietää vielä jotakin lisää? :-D  Tyhmä pikku puppelikasakka koettaa taas käydä kybersotaa naurattamalla meidät hengiltä umpityperillä jutuillaan :)	threat	0.6666666666666666	not-threat	threat	threat
s24:d523dbf43e8a30d51eccb91bc8957ea3	ootsä joku vitus sakemanni sitte,ku ei yhtään näytä hävettävän suomalaisten töppäily!!!!!!!!!!!ei kyllä yhtään nauratakkaan ettei sen puoleen!	not-threat	1.0	not-threat	not-threat	not-threat
s24:b2f60a5b81262d84a69bf9ad5e9c2274	Toivottovasti murhauttaja Putin pian kuolee. Pääsee rssän kom h:vettiin varmasti.	not-threat	1.0	not-threat	not-threat	not-threat
s24:e20871e17fc5d1de39bcbf83ba1be6ef	Totta turisit.  Hoitajat voivat olla väärässä. UH:n mukaan lähtivät mielellään lihallisuuteen langenneet ja saarnaviran menettäneet. Skinnari, Rapp, Saarenpää.  Siksi pitää ottaa ajan kanssa selvää ettei tee omakohtaisia hätäisiä päätöksiä totuutena huutelemaan. Voihan sitä sanoa miten asia on mutta ei tarvitse lähtemään mustamaalaamaan kumpaakaan osapuolta. Annetaan kaikille mahdollisuus palata sovintoon.  Vantaan johtokunta on tapauksessa Vantaa pidättänyt syytetyn. Syytetyn "asianajaja" on varma oikeasta olemisesta.  Voihan vääryyttä olla kummallakin puolella pidätettävässä ja pidättäjässä. (Näin 70 luvulla).	not-threat	1.0	not-threat	not-threat	not-threat
s24:4d7822b69b2a90157da2f690e32affe0	sinultako sain  ...yksinäiset illat, sadat kyynelvirrat... painajaiset yössä,pelko katsoa toista silmiin. Olitko se sinä,joka nimeäni huusi? Olitko se sinä,joka maahan hakkasi? Vai kuvittelinko minä sen kivun ja nöyryytyksen? Lennä jo pois rakas, lennä ylemmäs, jätä minut tähän makamaan... Kerään kaikki sirpaleet ja liitän uudestaan.	not-threat	1.0	not-threat	not-threat	not-threat
