ID	text	majority	agreement	annotator1	annotator2	annotator3
s24:906e0f89c6d037cf9d93a22166652c22	Pillu, perse, kyrpä/mulkku, tissit/buubsit, pano tms. Kuuluvat sujuvasti sanavalikoimaani myös miesten kanssa jutellessa. Mitä sitä turhia keksimään uusia sanoja.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:da375ee50acbbf53f65ad3d91d1d08e2	Ei helvetti. Ala sinäkin aloittaja rehdisti homostelemaan!! Se on miehekäs valinta!  Vaikka ei ruma mieskään toista rumaa miestä huoli. Selin on naamasta kiinni saatko persettä. Se on Fakta.	not-severe_toxicity	0.6666666666666666	not-severe_toxicity	not-severe_toxicity	unsure
s24:27ebae69c63dff8722f2b1200492d93c	Opettele kirjoittamaan KUSIPÄÄ!!!	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:468d5a7f34ddefdb578bd5035a8b1c3c	pyllyreikää nuolen  Aina kun rakkaan naiseni kanssa harrastamme sexiä Eukko pyytää mua nuolemaan sen pyllyreikää. Minäkin tykkään siitä puhdas ryppyreikä on namia. Nuolen sitä ja klittaa välillä ja muija saa ihania väristyksiä... Työnnän kielenkin pyllyyn, aaah... Kannattaa kokeilla, suosittelen todella.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:8ce878662bfc80a4ffc195e92798af84	Tumps tumps, aivot halki ja kuolee aivoverivuotoon.	not-severe_toxicity	0.6666666666666666	not-severe_toxicity	severe_toxicity	not-severe_toxicity
s24:2af082b12f4a318202695d6dadcfcaf8	VIIME VAALEISSA PERSUT EI MENNY HALLITUKSEEN JA KANSA HAUKKU PETTUREIKS NO NYT NE MENI HALLITUKSEEN NI NY KANSA HAUKKUU KUN TEKEVÄT YHTEENHIILEEN PUHALTAMISTA NIINKUIN HALLITUKSEN PITÄÄKIN HALLITUKSESSA OLLAAN YHTÄ MUTTA SUURIN NÄYTTÄÄ TIEN NYT SIIS KESKUSTA TÄMÄ KUVASTAA MITEN VITUN TYHMÄ SUOMEN KANSA ON JA LUONTEELTAAN VAAN MULLE MULLE TYYPPIÄ MUTTA AINAHAN NÄMÄ ALOITEKYVYTÖN MUNAPÄÄ KANSA VALITSEE SAMAT EHDOKKAAT MITÄPÄ JOS SINNE VAIHDETTAISIIN KAIKKI UUSIIN EDUSTAJIIN ENSIKERTALAISIIN PERSUT TEKIVÄT NIINKUIN ÄÄNESTÄJÄNSÄ HALUSIVAT MENIVÄT HALLITUKSEEN MUTTA SIELLÄ MENNÄÄN YHTEISTÄLINJAA JOKA ON ALUSSA VALITTU JO HALLITUKSEEN PÄÄSYN YHTEYDESSÄ HE ANTOIVAT PERIKSILINJASTAAN MUUTOINHAN HE EIVÄT OLISI PÄÄSSEET HALLITUKSEEN MUTTA NIINHÄN HEIDÄN KANNATTAJANSA HALUSIVAT OIKEESTI ON NIIN ETTÄ PERSUT TEKIVÄT SEN MITÄ ÄÄNESTÄJÄNSÄ HALUSIVAT ELI MENKÄÄ HALLITUKSEEN ÄÄNESTÄJÄT TIESIVÄT ETTÄ HALLITUKSEEN MENEMINEN VAATISI SITOUTUMISTA YHTEISEEN LINJAAN JA EUN LINJAAMIIN ASIOIHIN KREIKAN TUKI SUOMI ÄÄNESTI VASTAAN EI AUTTANUT PAKOLAISET EU PAINOSTI OTTAMAAN TIETYN MÄÄRÄN JA HALLITUS SUOSTUI KUN OLLAAN EU JÄSENIÄ (JONNE APINAT MEIDÄT ÄÄNESTI) NYT TUNTUUKIN SILTÄ ETTÄ ÄÄNESTÄJÄT PETTIVÄT PERUSSUOMALAISET JA ÄÄNESTÄVÄT JALOILLAAN OMAA PÄÄTÖSTÄÄN VASTAAN SE PALJASTAA MIELENKIINTOISESTI SEN ETTÄ ÄÄNESTÄJÄT EIVÄT PYSTYKANTAMAAN VASTUUTAAN TEKEMÄSTÄÄN MOKASTA VAAN ÄÄNESTÄVÄT JALOILLAAN TUOMITEN ITSENSÄ SYYLLISEKSI TEKEMISTÄÄN MOKISTA VOIKIN TODETA PERSUJEN ÄÄNESTÄJIEN OLEVAN VITUN TYHMÄÄ SAKKIA HEIDÄN OLISI PITÄNYT TIETÄÄ MIHIN PUOLUEENSA PAKOTTIVAT SYY ON SIIS ÄÄNESTÄJIEN	not-severe_toxicity	0.6666666666666666	severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:a63c5f3b13d2a93e150ed330617f59da	Toiminimellähän sinä vastaat veloistasi itse,toisin kuin osakeyhtiö,joka vastaa yhtiön varoilla veloistaan.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:be9b5d2a5027cbec09a8ec48805ba386	Lisäksi ne maalaiset ovat pirun tyhmiä, kun elättävät afrikan ja lähi-idän rikollisloisia.	not-severe_toxicity	0.6666666666666666	not-severe_toxicity	severe_toxicity	not-severe_toxicity
s24:2fe854efba7e0449cd96715c23c07d11	Missä olen niin väittänyt?  Meinaatko itse, että suurimpien läpimurtojen tekijät eivät ole käyneet kouluja?	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:e5423289869e56c84aaa01c8b3341b04	Tsahaloo..ostappa lahjaksi sukat 45 egee,,,voihan vittu mikä älynkukkanen. Kenellä eläkeläisellä on varaa maksaa moisia hintoja????ei kellään. Täällä ei ole kuin yksi lahjatavaraliike jossa myydään Tokmannin krääsää ja käpytonttuja hurjaan hintaan ei kiitos.Olihan täällä ennen Miamore laadukkaita Kauko-Idässä tehtyjä juttuja jotka oli Kärkkäisen alelaarista hankittu ja hyväuskoisille #Kunigaskuntalaisille...hah mikä vitsi!!!!!!# kallilla eteenpäin kaupiteltu.Älkää antako krääsänmyyjien kusettaa itseänne.Hankkikaa laatulahjoja laadukkaista nettikaupoista siitä on iloa pitkäksi aikaa toisin kun made In China sohvatyynystä jonka tekodiamantit eivät kestä edes konepesua saatikka elämää.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:f975bfe0b8aa2f919a624d42b3a1dd40	vaikee jättää sellane vitun kaittis	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:5f833fd7d7c6c9b3f6965a60f3cc495c	Suomalaiset luulee että joku on kiinnostunut tästä persereikäkansasta täällä kaukaisessa suomessa.JUNTIT hei, te ette kiinnosta ketään. Tällaset lihavat laiskat valittajat. Ketä ne kiinnostaa.Itseään korkeintaan. hahahahahahahahhahahahahhahahahahhahahahahahhahahahhahahahahahha	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:37b00b146f8eaa7050e407cc3b597de5	Kosto kusipäälle???  Luokallani on eräs kusipää, joka on aikaisemmin uhkaillut että tappaa minut ja asiasta tehtiin rikosilmoitus. Nyt sitten luokallani oleva kusipää alkoi penkomaan puhelimella jollain ohjelmalla luokkalaisteni tietoja ja osoitteita, minut mukaan lukien ja alkoi luettelemaan ihmisten tietoja ja osoitteita mitä netistä löytyy kaikkien luokkalaisten kuullen. Loukkaako tämä kenenkään yksityisyyttä tai mitään lakia, jos luetellaan ihmisten tietoja muiden kuullen? Kaipaan todellista tietoa en mielipiteitä. Olisi kiva antaa tälle kusipäälle opetus, kyseessä on kuitenkin 16v jätkä.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:3463c40596897fc2ea9cc0f445961946	vittu mitä porukkaa ääsjoella asuu...juntti on juntti vaikka kuinka aiv rehussa kierrättäs...provinssi on järjestetty jo vuosia ennen muuttajia mut pitihän sekin ottaa tähän kun on tunnelikatse,muuten jos traktori pellet sais päättää ei koko vuonna olisi kun tango markkinat ja talvella jari sillanpään keikka siinä muka jääkiekko areenalla...jipikai jee	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:b52b48884349ddb0c1f91462afde7584	Persehyyppä, anusankka, mullisaukko, tussutirppa, vaginavinkuja, pökälepöllö.	unsure	0.3333333333333333	unsure	severe_toxicity	not-severe_toxicity
s24:fe58123b98ad859bd26901e5aa3c9b33	Köyhän Audikuskin suusta asioita joita juuri itse tekee päivittäin. Tyhmän ylimielistä sakkia... Köyhillähän on juuri kiire eli älä tule sillä rinkelilootallasi kiilaamaan tai perseeseen kiinni niinkuin te pallinaamat aina teette.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:f21f61803d5ee6f320027071a892cbea	Itsekäs paskiainen tuo oli. Vitut välitti lapsistaan, jätti vaimonsa korjaamaan jäljet, paska jätkä.	not-severe_toxicity	0.6666666666666666	not-severe_toxicity	severe_toxicity	not-severe_toxicity
s24:d0647eb017405b171be845b8387fc500	Miten saatana tämä liittyisi itänaapurin trolleihin? Kyllä saatana täytyy olla tyhmä ihminen jos tuollaista skeidaa kirjoittaa ja onkin päivänselvää että omalla nimellä tuollaista paskaa ei kerta kaikkiaan voi kirjoittaa, sillä kaikki näkisivät heti kuinka tyhmä olet. Nyt piiloudut nikin " Varokaahan" taakse. Haista piiiitkä vittu!	severe_toxicity	0.6666666666666666	severe_toxicity	severe_toxicity	unsure
s24:45ba040ebcae08cedee2c197f6cd5f16	onkin mulkun lutkuttajia vaarista vauvaan..	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:a0e64aabc24385a3d36b867e4d51b1e6	Ne puppelipojat alkaisi pussailemaan ja vetämään toisiaan perseeseen.Minä nuijin ne suohon vasemmalla kädellä jos tarve vaatii.Turhia kukkoilijoita.	not-severe_toxicity	0.3333333333333333	not-severe_toxicity	severe_toxicity	unsure
s24:83bce9104c30280441fcd34e82232ae5	Vituttaa, niin perkeleesti. Sanonko mikä?	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:96d59703d3913840669d1c777dcb7031	Suvakkien mollaus ei muuta sitä tosiasiaa, että järkkärin tai muiden hakkaamista EI OLE tapahtunut. Ihmeellistä kusihousu sakkia nuo suvakit. Mutta suvakki on tyhmä mikä tyhmä. Odinit ovat sentään miehiä, toisin kuin räkänokat jotka huutaa lasisti, lasisti. (r kun ei osata sanoa)	unsure	0.6666666666666666	unsure	severe_toxicity	unsure
s24:2a726dd88d143f83e227ec4d8b2c8a1b	Hahhahahhhahahhhahahaa vitun paska leipoooooo. Ehkä ois wittu kampiaxeli kannattanu kattooooooooooooooooo.  Eli työnnä paskat pilluun/penikseen/perseeseen/ jos sulla on mitään noista vitun kusipäähomo.  Oma on vitun ongelmas saatana ku ostat paskoja vittu työnnä pilluun se saatanan paska ja osta DERB	severe_toxicity	1.0	severe_toxicity	severe_toxicity	severe_toxicity
s24:fe11e43acc52114158470838d77cef68	nämä kansallispuku pellethän ei muuta teekkään!!!voi vittu "ei voi vai yleistää"!!!	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:69d19e9892ee59f21bac660b94f37175	Jahas, teillä on täällä  tällainen "vittuile ja mollaa romaneille" palsta. No.. Miksi suurin osa teistä romaneista on rosvoja ja väkivaltaisia ihmisiä? Erittäin kovia myös valehtelemaan, töissä käyvät, "rehelliset" ja uskovaiset romanitkin tuppaavat valehtelemaan enemmän kuin keskiverto valtaväestön ihminen!  Miettikääpä, että kuinka paljon romanit on varastelleet ja näpistelleet tavaroita aikanaan, kun valvontalaitteita ei ole ollut laisinkaan tai ne on olleet vähintään erittäin heikkoa tasoa!! Ja kyllähän toki valtaväestönkin edustajat ovat samaan sortuneet, mutta suhteutettuna paljon paljon vähemmän..	severe_toxicity	0.6666666666666666	unsure	severe_toxicity	severe_toxicity
s24:cfbc88ac82900c7fadce3844e7d64112	HOMOUS ON PAHASTI OUT!!  Niin kaluttu asia ettei jaksa kiinnostaa. Tyytykää homot osaanne ja lopettakaa älytön lakivouhkaus! Ei jokaiseen ihmisen poikkeamaan pidä erikseen lakeja säätää.	not-severe_toxicity	0.3333333333333333	not-severe_toxicity	severe_toxicity	unsure
s24:8a389726d4f58058f09ee5bf7c158cb3	Eli jos jossain päin maailmaa tapahtuu paskaa niin siihen ei tarvitse ottaa kantaa? Vittu miten hölmö kommentti, saatanan lammas.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:f64f11cfa865d0b68db4a59b4e03fe9c	Ti hietskus klo,1830 voin sua imettää paksulla.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:94c9aaeeeb61a5c4afbfbddb18a02648	Ei tarvitse pitää turpaansa kiinni jos seurakunnan vetäjä on sodomoinut lapsesi koston pelossa.	not-severe_toxicity	0.6666666666666666	not-severe_toxicity	severe_toxicity	not-severe_toxicity
s24:611c2005ad00de9a0cf64be12d535155	Kiva uutinen ti KSML.  Et JKL yliopiston kasvattipoika muuttaa Turkuun. hieno homma Nyt JKL alkaa kehityksen aika ku on 1 kpl SDP jarruhenkilöitä vähemmän.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:7ee9d8c61e2b2ae0d01649d1abe6be15	ämmän vuoksi. Ei minkään muun.. A-mies.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:7313718627d948163183155ec6295bd0	Minä kutsuin sinua kylähulluksi, jonka jälkeen sinä kutsuit minua vitun kusipääksi ja mulkvistiksi. Sovimme asian ja kävimme minun nähdäkseni täysin asiallisen keskustelun sähköpostitse. Tämän jälkeen sinä sorruit jälleen kutsumaan minua idiootiksi ja nyt vajukiksi, joten minä en kirjoita sinulle sanaakaan. Todellakin on vaikea uskoa, että yksikään Kristuksen seuraaja toimisi tuolla tavoin.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:5bdb058227d59357d7a19ad1ce70dbb5	Teuvo on rakkikoira joka tarvii kusitolpan ja sellaisen puutteessa ottaa apostolit kusitolpakseen. Koirat kuulemma merkkaa reviiriään kuseksimalla.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:6367b95e9e88ccff998c42bec806199b	Kyllä suomessa ilmaista huoranvittua riittää.	not-severe_toxicity	0.6666666666666666	not-severe_toxicity	severe_toxicity	not-severe_toxicity
s24:a372b0f7b1f9076078ca0c1a8be5ccdc	Haluaisitko vaihtaa konkurssissa omaisuutensa ja perheensäkin menettäneen luottokelvottoman yrittäjän kanssa roolia??  Jotkut perkeleet ovat niin vitun tyhmiä että eivät muista mitä tuolloin tapahtui.  Kuten sinä.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:f12b423f33bb0b9b0971ad31d8facead	RÄSÄNEN ON TAATUSTI OIKEALLA ASIALLA !  JO JUMALA EI PIDÄ JUOPOTTELUN LOPETTAVASTA KANSASTA HUOLTA, niin OLKOON PITÄMÄTTÄ !!!  EI SIITÄ AINAKAAN JUOPOTTELUA LISÄÄVÄ PIRU OO PITÄNY KOSKAAN HUOLTA !!! MENEEKÖ SE PERILLE, te jumalattomat LUUSERIT ja TYPERÄT IDIOOTIT !!!	not-severe_toxicity	0.6666666666666666	severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:3a7e04a08350be29fbea19c7428f912a	on sitten mennyt sullakin sekaisin käsitteet. Teini ei ole lapsi. Lapset eivät ole kiimassa, nuoret ovat kiimassa.  Pedofiili on lapsiin sekaantuja. Pedofiili ei sekaannu teinivittuun. Sellainen on pedofiilille liian aikuinen jos tajuat faktat nyt pönttöpetteri.  Terveisiä akallesi.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:32f1819cf1657739c12e35ee1f93f1bd	haisee jo tännekin, joten sulje perseesi ja mene nukkumaan. Hyi nämä paskaputket tällä linjalla, menkööt homo-osastolle. Ja heti	not-severe_toxicity	0.6666666666666666	not-severe_toxicity	severe_toxicity	not-severe_toxicity
s24:22d9a0e3a3c12cb241803e41c0f7b52b	Siis HYI HELVETTI mikä  Olli on!!! OKSETTAVAAAAAA!! HYI HYI HYI...pyyhki vielä kinttunsa jonku vaatteille!!! Kuset virtas pitkin sänkyä ja lattiaa...hyi saatana mikä POSSU!!!!	unsure	0.6666666666666666	unsure	severe_toxicity	unsure
s24:8f06b164202503ca39d4eaaeea18b147	Eldis - Vitusti liikaa Saa ainaki mut itkemää.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:7aa0bd043dd0dcddee26f2ec929711b0	Löysiä vittuja etsivät? Nulppokulleja, peuravittuja. Hirvaskulleja!	unsure	0.3333333333333333	unsure	severe_toxicity	not-severe_toxicity
s24:46d8bd345ee775ecb927262f346cee21	Nää SAMAT havainnot Jassun elämenmenosta on kommentoitu täällä joka päivä.	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:15bf3ed061a24d30ef7b71628173e911	Haista paska	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
s24:477cb46b1e1aefa69aad7f2f1568c153	PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU	not-severe_toxicity	1.0	not-severe_toxicity	not-severe_toxicity	not-severe_toxicity
