ID	text	majority	agreement	annotator1	annotator2	annotator3
s24:ccb41d6134fc418e1bf31d86f7635d27	Just joo, tällä "koulutytöllä" on 30+ naisen pillu!	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:674eca485866b3b61b3ba6e3ea04420e	Raakalaismaisia raiskaajiako tulossa:  http://www.iltalehti.fi/uutiset/2016022521167893_uu.shtml	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:79f20b2305c55c62a06ddba8535290ae	syyllinen on pelien tarjoaja joka kynii säälittä kaikki jotka erehtyvät pelaamaan kuvitellen voittavansa.	not-insult	1.0	not-insult	not-insult	not-insult
s24:db19483a8a7cfdc3984f2d4c6425e247	Mistä vitusta lähtien olet kelpuuttanut itsesi kunnon mieheksi? Täällä homon persereikää vinkumassa vammainen????we	insult	1.0	insult	insult	insult
s24:9e7cf4e077bed99ff879611dcae90d53	Todellakin neitikiekon MM.. tuomari linja on ihan päin vittua. suomi tsekki pelissä ekassa ja tokassa erässä joutu boxiin ku taklaa kaverin kumoon ja kolmosessa saa tehä ihan mitä vaan. ja lopussa suomelle jäähy. paska tuomari linja ja puolueellinen tuomari!!	insult	0.6666666666666666	insult	unsure	insult
s24:f8940421256f77febb2ea68c4ad4e3f4	Vasikka on syntyessään isompi kuin täysikasvuinen pitbull.	not-insult	1.0	not-insult	not-insult	not-insult
s24:1ff09f3f6fec900f19fe8ad167ffd662	Mikä "virus" ????????  Kerran ollut 14 vuotta sitten XP,ssä ja sekin tunki sisään, kun XP.tä asensin ja unohtui netti-piuha koneeseen ennenkun laiton Nortonin !  Kuka järkeä omaava sitä minttua asentaa, tai mitään muutakaan linusta, sillä sehän on jo "virus" oli se sitten minttu tai ubutubutin. Muuten, miksi sitä yleensä kukaan asentaa, ellei ole P...s auki ja jos se ilmaisuus on pääasia, niin paskaakinsaailmaiseksi, mutta eipä ole suurta kysyntää silläkään, ellet ole jyväjemmari !!!!!!!!!!!!!	insult	0.6666666666666666	insult	not-insult	insult
s24:90fd096a399361c2e75ac025d0230da0	Ainakin Aktiv Kapital, Svea Perintä ja Flexcash ovat reilua porukkaa. Samoin Resolvium Group ja Creditocobro. Ok Perintä, Intrum Justitia ja Lindorff ovat perseestä!!! Lindorffiin ei saa yhteyttä edes. Ok Perintä vaan nostelee perintäkulujaan, jos maksaa vaikka pikkusumman. Maksoin kerran Resolvium Groupille yhden laskun lähes 2 viikkoa myöhässä ja lasku ei ollut mennyt oikeudelliseen perintään edes.	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:40dc999623f8007a00956ea74c3f48ba	Suksi vittuun nuija. Et tiedä mistään mitään.	insult	0.6666666666666666	insult	unsure	insult
s24:f9baefd1d14d1024185203e0ac23f6b5	Voimia Raiskaajamurhaajan vihaajille! Lisätköön vuodet vihaanne! Afganistan tuo syrjäinen hullujen asuttama ooppiumloukko ja vuohennussijoiden kehto pussihousuvätysten kansoittama alkuasukasmaa. Oi mahtava Neuvostoliitto miksette käyttäneet siellä Tsarbombaa, yksi per neliökilometri olisi ollut sopiva lääkkeeksi.	insult	1.0	insult	insult	insult
s24:85d4ea19c51ce5f3327ffdffe9acebb5	joo. luulen että tekään ette niitä ole osanneet laskea. täällä vaan liikkuu tämmöstä roskaporukkaa.  ihan miten vaan, ei tartte auttaa.	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:a375bdf793300fa281233f2e0bc86be3	Jos ulosmenet, hinttiäänestäjä!	insult	1.0	insult	insult	insult
s24:31ae24b7848dfa377a1ef4ebcb10bde6	sä sitten laitat tollasia keskustelun aloituksia? Mitä V***n väliä on jos joskus v. --- joku oliskin painan vaikka 600kg.	not-insult	1.0	not-insult	not-insult	not-insult
s24:f17c68a9fc8dbbcd5189fb0d883cf4c5	Mihin helvettiin eduskunta tarvitsee urheilukerhoa jolla on tuollaisia rahasummia. "kavallettu jopa 100 000e" Syvänmeresukellusta tai Formuloitako ne siellä harrastaa? Eikö niilä ole varaa omia harrastuksiaankaan maksaa ? Ei sattana mitä loisia! Ja näitä harrastekerhojahan on siellä paljon muitakin....	insult	0.6666666666666666	insult	not-insult	insult
s24:9ccce5613a5354dac71bdf250f10cf32	juu no ne on iha päi V****A.jotku sivut on hyvii ootko sä löytäny mitää hyvää sivua???	not-insult	1.0	not-insult	not-insult	not-insult
s24:1899c2688f75cdda7f7ce575cd09afaf	Mistähän voisi saada lisää matuja, jotta saataisiin kerralla Suomesta islamilainen paratiisi? On meinaan senverran hienoja uusia monikulttuurisia tapoja jo nyt tänne tulleilla. Kyllä me nyt rikastutaan kuten A STUBB tiesi jo etukäteen. Hirveän viisas mies tuo alex.	unsure	0.6666666666666666	unsure	not-insult	unsure
s24:c0769a6e43a6ff1e70bcadf6efa93002	Lykkyä tykö ja kaikkea hyvää teille!	not-insult	1.0	not-insult	not-insult	not-insult
s24:c0d33920eff4b1b0dffc74385d98790c	tummeli sopii varsin hyvin tuona elämänsä vähän yli kakskytvuotiana naulanneiden idioottien tunnukseksi.  Vetäkää pojat käteenne.	insult	0.6666666666666666	insult	insult	unsure
s24:f5310f2ca790bb92f23d0d7a88c3ddf7	Muuttaisit Iraniin, koska siellä ei ole ainuttakaan homoa.	not-insult	1.0	not-insult	not-insult	not-insult
s24:92bb542a6d38f0068cb3e1a16a32906b	Urpilaisen metsärosvot  Urpilainen viittasi demarijohdon olevan metsärosvoja (Robin Hood & co). Niinhän ne melkein onkin. Oppositiota voi verrata metsään jossa nämä metsärosvot piileskelivät. Tekivät sieltä iskuja järjestäytynyttä yhteiskuntaa vastaan samalla tavoin kuin demarijohto nyt heittelee ruikutuksiaan oppositiosta. Mitään järkeä ei ruikutuksessa tarvi olla niin kuin ei yleensäkään kun demari on esittäjänä. Demarilla vaatimustason pitää aina olla matalampi niin kuin virkoihin ja suojatyöpaikkoihinkin. Nehän vois muuten jäädä työttömäksi tai ilman koulutuspaikkaa.  Pitäisi vain muistaa Urpilaisen ensin ottaa asioista selvää, ennen kuin vertaa itseänsä metsärosvoihin. Robin Hood ja muut metsärosvot kyllä varastivat rikkailta, mutta eivät he köyhillekään sitä jakaneet. Lainasivat pirunmoista korkoa vastaan niin kuin koronkiskurit yleensäkin.  Mutta hei. Sehän sopii hyvin kuvaan sillä demarithan polkee pienituloisia, köyhiä ja työttömiä jalkoihinsa niin kuin ei mitään. Mutta ei haittaa. Joku tyhmä näistäkin voi taas ensi vaaleissa erehtyä antamaan äänensä tälle rosvoporukalle.	insult	0.6666666666666666	insult	not-insult	insult
s24:17eb74a2a1c29be79afae81e9ebfd570	Höpön Höpön! Karvattomuus on tullut PORNOSTA ja mitä enemmän meuhkaat karvattomien virheellisestä nudismista, sitä enemmän se liitetään pornoon.  Jos kerran et halua jankuttaa, niin painu sitten suolle siitä jankuttamasta.  Nudismi on alastomuuden harrastamista ja sillä selvä.  Vedä sinä Ripa Kääjä känättäjä -ismi linkkeineen päähäsi ja tukehdu siihen.  Ei tuommoista jankkaajaa voi olla olemassakaan ?  Vai voiko????	insult	0.6666666666666666	insult	not-insult	insult
s24:44cfd65662989cb42f38072131bd0d60	Palstan naisten seksihepenet  Minkälaisia seksihepeneitä palstan naisilta löytyy? Onko komeron perällä odottamassa sitä unelmien urosta jos jonkinlaista hepenettä vai mennäänkö mummokalsarilinjalla?	not-insult	1.0	not-insult	not-insult	not-insult
s24:a5086ae2b3ec5d9cc0c981ebd41cf06b	Nuoreen naiseen en koske!  Olen 28-vuotias mies, jolla on myös kavereita, jotka ovat seuraavaa mieltä: Alle 25-vuotiaisiin naisiin ei kosketa!! Ovat ällöttävän ylimielisiä! Ennemmin vaikka 40-vuotiaaseen!!	insult	0.6666666666666666	not-insult	insult	insult
s24:934f4e39e82080a86b4836bc1b23b3d5	siinä on oikein vellihousu kun ei uskalla muuta kun asianajajan välityksellä lähetellä tiedotteita! muuttais vaikka siperiaan!(sori vaan velivenäläiset)	insult	1.0	insult	insult	insult
s24:ba8364f33959dad9ff584b1b2389ada6	Tyska är stor språk, som några andra också.	REJECT	1.0	REJECT	REJECT	REJECT
s24:5ff05d5f0cc0dec542258d8ca300398a	Minullakin on pari Ladaa palanut kun bensaa on lentänyt kuumalle moottorille. Ei kunnon autoissa ole tällaisia ongelmia.	not-insult	1.0	not-insult	not-insult	not-insult
s24:4357d9d3d0c6a2f8dd55813792f92216	Eikös yleensä se AVIOPUOLISO hoida tuon hieronnan..?Vai kävitkö hankkimassa lähibaarista jonkun satunnaisen ketkun lapsen siittäjäksi entisten 8 kakaran lisäksi?	not-insult	0.6666666666666666	not-insult	not-insult	unsure
s24:de832b3a836f9689a6ea46986ec0e6bb	Suomettumisen rähmällään olevat lierot ovat Häkämiehen moittijoita. Jos Venäjää ei kohdella asiallisesti, se on niskan päällä. Venäläiset ovat orjakansaa, joka alistuu vain kovaa vasten. Muuten ne pahoinpitelevät tasa-arviset ihmiset. Venäjän kanssa vain rauta ja tiukkuus toimivat. Hyvä Viro!	insult	0.6666666666666666	insult	unsure	insult
s24:239198074ed1e3a24e47eed0984421cf	North Side Kings veti Glenn Danzigia turpaan, OIKEIN!  STAY HARDCORE	not-insult	1.0	not-insult	not-insult	not-insult
s24:1e4e6479a39e59fe361121ca0fe6271d	silleki horolle ihan sama vaikkka kättelis ovenkahvoja joutessaan.	insult	1.0	insult	insult	insult
s24:c844589766881ef3498322d2c8c0b07b	Ja edelleenkään MINÄ EN TROLLAA! Pakkotoisto-keskustelufoorumit ei ole mitään oikeita todisteita. Ja miten muka Suomi olisi sekaantunut Venäjän vaaleihin? Kerroppa se meille "tietämättömille"! Taidatte te putinin perskärpäset vaan saada kiksejä tosta p*skanjauhamisesta!	insult	1.0	insult	insult	insult
s24:a00f07a6024799647f60874649fc254b	systeemi vois imee mua...  kukaan muuu oo imeny tai mitään pitkään aikaan!	not-insult	1.0	not-insult	not-insult	not-insult
s24:68fcbfb9931cd5e4923770342162f4e2	Ja pelkureita.	not-insult	0.3333333333333333	not-insult	insult	unsure
s24:bfb992e5133b5529797739a2da00d698	Siksi että vihervasemmisto mamuttaisi vielä enemmän!  Siksi että he ovat keksineet EU:n!!!  Se nyt vain on sellainen päähänpinttymä että vihervasemmisto mamuttaa eikä halua säästää mamutuksesta vaikka eivät ole siitä edes päättämässä!  Näitähän ne on. Joskin se pää saattanut jäädä sinne perseeseen jumiin kun persu näitä miettii.	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:5ca9d65c7de70f0a4f58f7319f4583db	noin paskassa tilanteessa että alkavat kiristämään ja valehtelemaan että on kieltäydytty. Työkkärihän on meitä jo kiristänyt kauan mutta että oikein ns "työnantajatkin",voi helvetin perkele en muuta taida sanoa.	not-insult	1.0	not-insult	not-insult	not-insult
s24:d5712a7136c48b2f9f301dea737bfedd	oli hyvä olla, mut ehdotan. Tylsät töpeksijät& Tekokeho...	not-insult	0.6666666666666666	not-insult	not-insult	unsure
s24:823b98fc9adc6ee53d9cda56cfbc411a	Reunalla elävä, pilke silmäkulmassa, semper fi, sekä rock-henkinen tatuoitu kovaa mölisevä takaajörnijä on se Suomen halutuin sinkkumies tyyppi joka jännästi iskee kaksi tatuoitua muijaa baarista ja käy panemassa kolmatta raflan vessassa.  Sitten sellainen mies seuraavana aamuna paskantaa naisen vessan lattialle, polttaa tupakkaa sisällä ja syö naisen Cesar-salaatinkin, sitten pummaa naiselta bussirahan ja vielä sanoo huonoksi panoksi eikä edes halua naisen puhelinnumeroa.	not-insult	1.0	not-insult	not-insult	not-insult
s24:4e4c7cff57e62a76fcc37d8819bd4832	Fleshlight toimii siihen seksin tarpeeseen ihan yhtä hyvin kuin naisenkin pillu. Kun pussit ovat tyhjät et kaipaa enää seksiä päivään taikka kahteen imo!	not-insult	1.0	not-insult	not-insult	not-insult
s24:64fafbaf8ae20b45f7eb4c8f632c8a6e	Älä höpise, kateellinen kepulisti! Puoluetuki ei ole persujen keksintö, vaan kepun, demostranttien ja muiden vanhojen puolueiden tapa nyysiä verorahaa itselleen. Nuppiluvun mukaan tukea maksetaan, eli kokkarit saa eniten ja demarit seuraavaksi, ettei totuus unohtuisi. Lisää tulee kokkareille talousmahdeilta ja demareille ay-liikkeeltä, jos sopii kertoa!	insult	0.6666666666666666	insult	not-insult	insult
s24:f3b087fbb982b13d29db510ce8885eff	penkin?100 kilsaa ku ajaa on perse tunnoton...	not-insult	1.0	not-insult	not-insult	not-insult
s24:e75d0b37181867ac780763e640bd829b	Niin ihmetellään sitten miksi koirat hyökkäävät lasten kimppuun.. jos minun lapseni tollasta tekis tai vaikka olis jonkun muun lapsi joka tekis mun koiralle niin aivan varmaan kävisin samanlailla potkimasta sitä tyttöä jos ei minun koirani itse hyökkäisi lapsen päälle jos hyökkäisi olisi se aivan oikeutettua. myös ihmiset jotka käyttävät kissoja ja koiria haiden syöttinä ilomielin kävisin pistämässä ne ihmiset siihen koiran tai kissan paikalle. Ihmisen arvo ei ole mitään verrattuna eläimeen on vain vitun tyhmiä ihmisiä jotka kuvittelevat olevansa korkeapiarvoisia koska pystyvät kiduttamaan eläimiä!	insult	0.6666666666666666	insult	insult	not-insult
s24:c265744aeb91e2f3a9e8cfbe1015ce01	Sinut, pahainen silakka, on syytä nähdä pelkkänä turhakkeena, jonka leipätyötä on levittää paskapuheita nettiin. Onko Halla-ahon scriptassa jotain oikeasti ongelmallisia asioita, vai pelkästään vihervasemmiston sokeroimaa paskaa, jotta saadaan tekaistua aihe vittuilla? Teennäistä sijaismielensäpahoittamista. En ole koskaan nähnyt tekopyhempää porukkaa kuin vihervasemmistomukasuvaitsevaiset.	insult	1.0	insult	insult	insult
s24:a14322c98ef2718540243d7051fa5021	no ite meen ainaki suihkun alle ja annan veden valuu pilluun ja hieron samalla klittaa.. tulee nopeesti ja taju meinaa lähtee ku vesi tulee tarpeeks voimalla	not-insult	1.0	not-insult	not-insult	not-insult
s24:3702be41e00090489a3b3e9a633c33e7	Käytän nekin rahat mieluummin johonkin muuhun. Olen mieluummin vaikka koirani kanssa kun kattelen kännisiä ihmisiä. Talvella matka on myös este, lähin bussipysäkki puolen kilometrin päässä enkä halua yöllä yksin kävellä edes sieltä kotia. Mieluummin nukun yöni hyvin:).	not-insult	1.0	not-insult	not-insult	not-insult
s24:9f108192da2a2a204d608b7c6c40c11b	Niin. Valitettavasti ovat kyllä oikeassa kun suurin osa miehistä kuolaa niiden perseitä. Nykyään nuorilla naisilla on niin happaman ylimielinen ilme naamalla 24/7, että vituttaa jo sekin.  Kyllä naiset näköjään osaa muutakin kuin jakaa itseään. Nimittäin vituttaa.	insult	0.6666666666666666	not-insult	insult	insult
s24:9efd93e35191688246c08773e9dffcf1	Mitä täs nyt itee oon seuraillut niin sulla on kussut lähes kaikki rivit... :P	not-insult	1.0	not-insult	not-insult	not-insult
s24:d025910b388f557a7816999b45aa0383	Kempeleen mamuraiskaaja on Oulun poliisien hallussa.  Sitä paitsi Kempeleestä joutui koko raiskaaja populaatio lähtemään pakoon. Pakattiin autoihin ja yönaikana vietiin ties minne moniosaaja raiskaajat.	unsure	0.3333333333333333	unsure	not-insult	insult
s24:36fbd16df6648499010bf8685e8f4e71	"-Sosiaalipalvelua ei ole ylipäänsä valmisteltu käsittelemään tämänkaltaisia ongelmia,"  Mihinkään ei ole valmistauduttu myöskään Suomessa.  Onneksi meillä on moover, joka osaa ratkaista nämä ongelmat - ja onhan meillä mamumummo!	not-insult	0.6666666666666666	not-insult	not-insult	unsure
s24:569039e7c9fa6e7b8358a20a32d12ca1	Kommunismi on hyvä aate ainoat jotka eivät hyödy siitä ovat läskejä likaisia rikkaita kapitalisteja. Suurin osa maan asukkaista hyötyy siitä.  +Tasa-arvo +Ei rasismia +Ilmainen koulutus ja terveydenhuolto +Ei köyhyyttä +Ei saastutusta	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:fb09f3474dad25f60f6b6204d546c280	On akka (räsäskä alias räkäskä) onnistunut pääsemään idiotismin eturintamaan.	insult	0.6666666666666666	insult	not-insult	insult
s24:c0be56f1488c62e95e63d88857fb6619	...mukavaa?  Tietty 2 henkilöä / 2 mopoa vielä hauskempaa.	not-insult	1.0	not-insult	not-insult	not-insult
s24:32ec77521eb33d74504a667f4390cc06	Et ole teiniäiti "onnellinenehkääippä", joten miksi provoilet kyseisellä palstalla?  Olen sentään äiti ja minulla on lapsia useampikin, joten minulla lienee enemmän annettavaa kyseisellä palstalla kuin sinulla, "onnellisella".  En ole katkera nuorille äideille, vaan säälin heitä. Kun näen jonkun kaltaisesi provoilevan pissiksen, minua alkaa suorastaan oksettaa. Antaisit edes lapsillesi mahdollisuuden parempaan elämään, vaikka itselläsi resurssit ovatkin tällä hetkellä riittämättömät, koska järki tyystin puuttuu.	insult	0.6666666666666666	insult	not-insult	insult
s24:47d84a58cf904f44cee2ed356e257e34	nämä jutut, niin kerroppa tyhmälle, miten sinne kuubaaan myydään?	not-insult	1.0	not-insult	not-insult	not-insult
s24:d1ad6378c90b662129380fb6ecbe7e96	LORDI ON HYVÄ, JUURI SEN TAKIA KUN SE ON ERILLAINEN.NE EI AINAKAAN YRITÄ PURRA MILLÄÄN ALASTOMILLA NAISILLA, JOTKA HEILUTTAVAT PERSETTÄ KU VIIMEISTÄ PÄIVÄÄ! SANAT OVAT BIISEISSÄ HYVÄT JA EHKÄ SINUNKIN PITÄISI KUUNNELLA KAIKKI NIITTEN BIISIT!	not-insult	1.0	not-insult	not-insult	not-insult
s24:b5b1621d5fef3fd45004ae4817450833	Lauira Huhtakangas on riittävä koulutettu erittäi9n viksu nainen ei tarvita pappoja EIKÄ homoja heidät voi antaa Venäjälle siellä homotkin paranee	not-insult	0.6666666666666666	not-insult	not-insult	unsure
s24:32d5c65deec22d2696ff7a8b330cbfcc	Väitätkö että työn antajat palkaavat mieluummin yksinhuoltajia, kuin nuoria miehiä. Se hän olisi tyhmää, ei vain tyhmää vaan mielenvikaista. Näin ei voi olla asia sillä jos henkilö voi palkata jonkun ihmisen, hänellä täytyy olla järkeä koska on kerännyt itselleen niin paljon resurseja että voi palkata ihmisen. Eli varmaan käyttää järkeä myös palkaamiseen eli kyllä siinä on valitettavampi tilanne yksinhuoltajalle	not-insult	1.0	not-insult	not-insult	not-insult
s24:ed2479afd0cb3af20809471e5b3212f8	Pengo pyykkikorista äitisi tai siskosi pikkuhousut ja nuuhkaise.	not-insult	1.0	not-insult	not-insult	not-insult
s24:714415a72e3ce2d8a230e723def5d865	Onkohan perssut yhtä tyhmiä kuin 12 opetuslasta, ettei huomaa petturi joukossa. Laatuongelmat ei ole selitettävissä toimituserillä ja viivytyksillä. Hallitukselta puuttuu rattaat kärryistä.	not-insult	0.6666666666666666	not-insult	not-insult	unsure
s24:506896a0c51044e42be8afe4de8cad95	Kyllä aloittajan kertomus pitää paikkansa sanasta sanaan.  Baskeripäät yrittää ainoastaan vääristellä totuutta .  Shitikka on todella pas ka auto !	not-insult	0.6666666666666666	not-insult	not-insult	unsure
s24:e82137b01d2923bded6ca3cf6a24bf6b	Itse asiassa nyt kun muistelen niin olinhan minä siellä ja kauheata oli! Veti sitä iänikuista Anniinaansa niin typerällä tavalla että meinasi tämmöisen wanhan transunkin pöksyihin valahtaa sitä itteänsä.	not-insult	1.0	not-insult	not-insult	not-insult
s24:b17dfd41239bb79bce01f2839ed37762	kummaa se kyllä on .. ei komut ole vielä huomanneet että heillä on paskat housuissa...puhuvat ja huutavat että se on tuo tyyppi joka paskalle haisee..pitäis sunkin hiukan tutkia omat pöksysi.	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:150db7c113165c58a79b0178f15d2975	Ei se jätkä muuten ollu ärsyttävä mutta se naaman tunkeminen uhoamistyyliin kiinni kameraan, ihme riekkumista, joku känninen olis jo vetässy turpiin moisesta.  Mutta nuoruus ei ole sairaus, se kyllä paranee ajan kanssa.	not-insult	1.0	not-insult	not-insult	not-insult
s24:a14926550ed4e17d37025a9b21b16188	"tyhmät käyttäjät käyttävät windowsia oletuksen adminina"  Tuo pitää edelleen paikkansa. Windowsissa käyttäjä on toimii koko ajan järjestelmänvalvojan oikeuksilla.  Ubuntussa ja Macissa sen sijaan root-oikeuksien käyttöön tarvitaan salasana, vaikka käyttäjä kuuluisikin admin-ryhmään.	not-insult	1.0	not-insult	not-insult	not-insult
s24:3efbf746eee2ee79c44d6fbde8a51067	Oliko nää paskanaamoja ?	not-insult	0.3333333333333333	not-insult	insult	unsure
s24:aaa47b13c75038ddde19a66b13d5e662	En minäkään siinä tilanteessa lyönyt, kyykytin verbaalisesti enkä antanut periksi öykkärille, se kai sai näkemään minut kovempana jätkänä vaikkei mennyt edes painiksi ja huom, minä en ole väkivaltainen ihminen mutten myöskään ala ryömimään semmoisten edessä. Jos ajatellaan tilannetta jossa mies kulkee naisen kanssa ja siihen tulee öykkäri niin suurin osa suomalaisista naisista halveksisi sitä miestään jos se pakenee öykkäriä, semmoisia ne naiset on.	not-insult	0.6666666666666666	not-insult	not-insult	unsure
s24:616d083b713a5fbb9d43162021b34cb2	Ärsyttääkö sua todella, jos jollakin on lävistys niskassa. Mahtaa olla vaikea elämä.	not-insult	1.0	not-insult	not-insult	not-insult
s24:f27d829500c288cca1844df1b131cab4	On tietenkin saattanut tarttua jotain huonoja tapoja siitä ekasta ämmästään. No, sekään ei ole mitään vakavaa, 6mm RST-poralla kallon läpi ohimon läpi lobotomia, psykotrooppiset huumeet ja ankara uudelleenkoulutus antavat varmaan hyvän vasten uusperheen eduksi.  Sinkkunainen haluaa vain kaikkien osapuolten parasta.	not-insult	0.6666666666666666	not-insult	not-insult	insult
s24:73a03ed4468337f922e4e161bd4e5729	siis mä ja muut juodaaj siiderii jam kirjotelllan etkä kyllä oo lihava. Suukkoja sulle, ihana kundi! t. Mira, purkkapallot ja muut likat	not-insult	1.0	not-insult	not-insult	not-insult
s24:feedf13b23b0e073ae481079e1db7af9	"Ajatuksena että tehdäänpä tässä nyt uusi mailmanvaluutta mutta sitä ei voi markkinoida USA:ssa joka maailman suurin talous on bisnesmielessäkin täysin järjetön löhtökohta"  No jos n. 190- maassa markkinoidaan OneCoi/OneLife, niin ei se ole mitään nappikauppaa, kun pelkästään Suomessakin voi tehdä hyvää bisnestä kun vain on hyvä tuote kehitetty.  "Joten tottakai USA:ssa saa myydä koulutusta siellä saa tehdä myös verkostomarkkinointia joten väittteesi että USA:n lainsäädäntö kieltäsi on pelkkä hätävale!!!"  USA:ssa esteenä markkinoille on ollut puuttuva lupa jenkkien Finassivalvonnalta ja juuri tässä yhteydessä Ruja sanoi, että hän kunnioittaa päätöstä ja tekee lisäselvityksiä ja mahdollisia muutoksia Yhdysvaltojen suhteen. Siis tilanne ei ole lopullinen tämänkään suhteen, kuten teillä vastustajilla aina tuntuu olevan jokaisen tilanteen kohdalla, vaikka tilanteet muuttuvat.  "Ainoa syy miksi onekoijarit eivät uskalla USA:n todellakin on se että USA:ssa tuomiot pyramidikusetuksista vievät loppuiäksi kiven sisään."  Olet käsittämättömän tyhmä jästipää??? Ensinnäkin OneCoin/OneLife ei ole missään maassa tuomittu juriidisesti pyramiidihuijaukseksi, vaikka sitä on kolmisen vuotta väitetty ja epämääräisissä piireissä "TODETTU";)  Kouluttajat eivät tietenkään ole niin tyhmiä, että he kouluttavat USA:ssa kun heillä ei ole siellä vielä finanssivalvonnan lupaa ja jos sitä ei tule, niin sinne ei mennä. Ruja veti toistaiseksi koulutukset sieltä siksi pois. Monilla jenkeillä on silti paljon onecoineja ja ensivuoden jälkeen heillä voi olla nitä helvetin paljon. :) ECO ECO!	insult	0.6666666666666666	insult	not-insult	insult
s24:b5be370d5158245cf3dda90808df84f5	Uskomattomia urpoja syöttämässä pajunköyttä ummistelijoille. Ja jotkut vielä kiihkona puolustavat tällaista v.2008 ??	insult	0.6666666666666666	insult	unsure	insult
s24:526a3113ace2d79ded231f66eb8c9ac2	Minkälaisen luuserin kakkoseksi olet päätynyt? Mies viettää vaimon pakottamana joulua perheensä kanssa ja ajattelee sinua? Etkö parempaa miestä löydä? Jos mies ei halua viettää joulua perheensä kanssa, eikö hänen ihan itse aikuisena ihmisenä pitäisi hoitaa asiat siten, että saisi viettää nautinnollisen ja haluamansa joulun. Ja toivottavasti et vastaa, ettet häntä omaksesi edes halua. En nimittäin sitä edes tarkoita. Miehen - ja naisten - pitäisi tehdä omat ratkaisunsa eikä roikkua löysässä hirressä, kun eivät parempaankaan pysty.  Jos olet miesystävällesi Ihminen, pyydä häntä tekemään elämässään ratkaisut siltä pohjalta, että kerranhan täällä vain eletään. Jos mies kökkii eukkonsa vahdittavana vaikkapa lapsilla kiristäminen takia, jätä mokoma luuseri. Sellaisesta miehestä ei voi olla pitemmän päälle kuin harmia.	insult	1.0	insult	insult	insult
